URL,Status,UR,Previous traffic,Current traffic,Traffic change,Previous traffic value,Current traffic value,Traffic value change,Current referring domains,Previous # of keywords,Current # of keywords,Keywords change,Previous top keyword,Current top keyword,Previous top keyword: Volume,Current top keyword: Volume,Previous top keyword: Position,Current top keyword: Position,Top keyword: Position change,Page type
https://pariurix.com/casino/loto/ungaria-putto.html,,4.4,857,615,-242,201.85,141.87,-59.98,3,20,21,1,ungaria putto,ungaria putto,9300,9300,7,8,-1,
https://pariurix.com/casino/recenzii/cashpot-casino,,,1348,604,-744,603.69,278.76,-324.94,,17,16,-1,cashpot casino,cashpot casino,5900,6300,3,7,-4,
https://pariurix.com/casino/recenzii/12xbet-casino,,,870,596,-274,434.45,296.37,-138.08,,3,3,,12x bet,12x bet,5700,5800,2,4,-2,
https://pariurix.com/ponturi/biletul-zilei,,4.6,627,535,-92,251.35,210.51,-40.84,111,41,58,17,biletul zilei,biletul zilei,2800,900,6,5,1,
https://pariurix.com/ponturi/baschet,,0,495,530,35,412.02,437.11,25.10,4,11,12,1,ponturi baschet,ponturi baschet,400,300,1,1,0,
https://pariurix.com/pacanele,,0,3960,485,-3475,3370.99,801.03,-2569.96,86,101,77,-24,pacanele gratis,pacanele gratis online,51000,1800,11,12,,
https://pariurix.com/casino/loto/grecia-keno.html,,4.6,488,462,-26,255.89,198.81,-57.07,129,43,38,-5,combinatii grecia kino,loto grecia kino,2200,7200,8,10,,
https://pariurix.com/casino/loto/italia-keno.html,,4.4,361,438,77,72.57,106.45,33.88,52,36,31,-5,loto keno italia,cauta combinatii italia keno,2900,4600,10,10,,
https://pariurix.com/agentii/recenzii/casa-pariurilor/promotii,,4.5,550,434,-116,876.09,811.45,-64.64,91,46,47,1,oferta casa pariurilor azi,casa pariurilor bonus fara depunere,2000,1200,4,6,,
https://pariurix.com/agentii/recenzii/king/promotii,,,20,418,398,50.24,281.19,230.96,,3,3,,king casino bonus,king casino,200,20000,4,11,,
https://pariurix.com/casino/loto/loto-spania-bono.html,,,960,401,-559,272.52,114.81,-157.72,,18,17,-1,spania bono,loto spania bono,4100,1700,4,6,,
https://pariurix.com/casino/recenzii/casa-pariurilor-casino,,0,1905,394,-1511,1831.77,504.76,-1327.01,88,22,17,-5,casa pariurilor casino,casa casino,13000,1000,2,4,,
https://pariurix.com/agentii/recenzii/maxbet/promotii,,,351,379,28,553.72,609.91,56.19,,25,30,5,cod bonus maxbet,cod bonus maxbet,1100,1000,5,5,0,
https://pariurix.com/agentii/recenzii/casa-pariurilor/special,,,143,368,225,87.83,270.00,182.16,,8,14,6,oferta completa casa pariurilor fotbal,oferta casa pariurilor azi,900,1800,2,2,,
https://pariurix.com/agentii/recenzii/stanleybet,,0,496,348,-148,165.02,79.91,-85.11,46,21,22,1,oferta stanleybet,stanleybet pariuri,600,400,2,2,,
https://pariurix.com/casino/recenzii/swiper-casino,,0,267,317,50,339.13,402.57,63.44,0,1,1,,swiper casino,swiper casino,3600,3400,5,4,1,
https://pariurix.com/agentii/recenzii/casa-pariurilor,,0,357,317,-40,400.78,324.71,-76.07,118,74,59,-15,casa pariurilor deschis acum,casa pariurilor deschis acum,1300,1300,4,3,1,
https://pariurix.com/casino/recenzii/netbet-casino,,,342,303,-39,698.74,593.06,-105.67,,20,15,-5,netbet bonus fara depunere,netbet bonus fara depunere,1300,1300,4,5,-1,
https://pariurix.com/agentii/recenzii/netbet/promotii,,0,280,296,16,574.81,609.88,35.07,93,23,23,,cod bonus netbet,coduri bonus netbet,400,150,2,1,,
https://pariurix.com/discutii/strategie-loto-italia-wfl-10-20-53348.html,,0,341,290,-51,79.66,68.75,-10.92,0,18,17,-1,wfl 10/20,lotto italia 10/20,900,900,6,5,,
https://pariurix.com/agentii/recenzii/player/promotii,,0,236,285,49,368.49,385.51,17.01,81,14,14,,cod bonus player,player ro,400,4100,3,9,,
https://pariurix.com/agentii/recenzii/betano,,4.8,304,284,-20,415.78,434.54,18.77,67,29,19,-10,betano pariuri,ro betano,900,1000,3,2,,
https://pariurix.com/agentii/recenzii/bet7/promotii,,,328,280,-48,222.36,189.38,-32.98,,4,5,1,bet7,bet7,3500,2900,2,2,0,
https://pariurix.com/casino/recenzii/betmen-casino,,,2,274,272,2.47,212.30,209.83,,1,2,1,betmen rotiri gratuite,betmen casino,600,1900,20,2,,
https://pariurix.com/agentii/recenzii/betmen,,0,319,274,-45,102.57,94.51,-8.05,84,13,13,,betmen pariuri,betmen pariuri,1300,1300,2,3,-1,
https://pariurix.com/agentii/recenzii/fortuna/promotii,,4.5,226,265,39,389.50,462.97,73.47,88,22,24,2,fortuna bonus fara depunere,fortuna bonus fara depunere,1000,900,8,7,1,
https://pariurix.com/agentii/recenzii/powerbet-sport,,,286,252,-34,154.57,118.33,-36.24,,9,7,-2,power bet fotbal,power bet pariuri sportive,2400,5100,7,9,,
https://pariurix.com/promotii/oferte-pariuri-sportive/oferta-zilei-freebet-anglia-croatia.html,New,,,251,251,,7.54,7.54,,,1,1,,anglia,,9200,,2,,
https://pariurix.com/ponturi/cota-2,,4.5,173,244,71,105.52,132.61,27.09,6,12,13,1,cota 2 azi,cota 2,400,1500,6,7,,
https://pariurix.com/agentii/recenzii/winner/promotii,,0,271,239,-32,420.25,370.90,-49.35,82,36,33,-3,oferte winner,oferte winner,200,200,1,1,0,
https://pariurix.com/casino/loto/canada-atlantic-bucko.html,,,772,231,-541,155.38,28.60,-126.78,,27,27,,canada atlantic bucko,loto canada,3500,5100,4,15,,
https://pariurix.com/casino/recenzii/million-casino/bonusuri-si-promotii,,0,225,221,-4,79.78,67.31,-12.48,82,11,9,-2,cod promotional million casino,cod promotional million casino,600,600,3,3,0,
https://pariurix.com/casino/loto/win-for-life.html,,4.7,290,216,-74,67.85,47.49,-20.36,13,54,44,-10,rezultate loto win for life,win for life 1/20,500,1200,6,9,,
https://pariurix.com/casino/recenzii/vlad-cazino/bonusuri-si-promotii,,0,184,215,31,250.55,312.70,62.15,88,16,16,,cod promotional vlad cazino,cod promotional vlad cazino,400,400,4,4,0,
https://pariurix.com/casino/recenzii/pacanelero-casino,,,259,212,-47,277.65,228.07,-49.58,,2,3,1,pacanele ro,pacanele ro,3500,3500,5,6,-1,
https://pariurix.com/casino/recenzii/princess-casino/bonusuri-si-promotii,,,240,212,-28,465.30,402.52,-62.78,,15,14,-1,princess casino rotiri gratuite,princess casino rotiri gratuite,1100,1100,7,7,0,
https://pariurix.com/discutii/cazino,,,232,212,-20,,,,,2,2,,recenzii casino,recenzii casino,2700,2700,5,5,0,
https://pariurix.com/agentii/recenzii/mrbit/promotii,,,204,211,7,307.60,318.76,11.16,,15,15,,mr bit rotiri gratuite,mr bit bonus fara depunere,700,400,7,4,,
https://pariurix.com/casino/recenzii/vlad-cazino,,4.6,899,208,-691,1076.57,311.70,-764.87,94,22,17,-5,vlad cazino,vlad cazino online,25000,500,2,2,,
https://pariurix.com/casino/loto/pennsylvania-treasure-hunt-530.html,,,235,206,-29,65.16,61.31,-3.85,,25,29,4,pennsylvania 5 din 30,pennsylvania 5 30,800,700,6,7,,
https://pariurix.com/casino/loto/germania-keno.html,,,365,198,-167,118.86,97.86,-21.00,,8,7,-1,germania keno,loto germania keno,4000,700,6,5,,
https://pariurix.com/agentii/recenzii/unibet/promotii,,4.5,206,198,-8,458.82,460.71,1.89,105,14,13,-1,cod bonus unibet,cod bonus unibet,350,350,3,4,-1,
https://pariurix.com/agentii/stradale/gets-bet-verificare-bilet.html,,0,258,197,-61,230.34,172.70,-57.63,86,18,14,-4,verificare bilet gets bet fotbal,verificare bilet gets bet fotbal,2700,2700,8,8,0,
https://pariurix.com/casino/loto/polonia-kaskada.html,,,396,189,-207,77.88,35.14,-42.73,,10,10,,polonia kaskada,polonia kaskada,4700,4600,7,12,-5,
https://pariurix.com/agentii/recenzii/winbet/promotii,,,173,189,16,263.29,266.65,3.37,,12,13,1,cod bonus winbet,cod bonus winbet,450,400,2,2,0,
https://pariurix.com/promotii/oferte-casino/primesti-88-de-rotiri-gratuite-fara-depunere-200-ron-cu-rulaj-1x-in-888casino.html,,0,252,187,-65,286.15,208.05,-78.11,143,15,15,,888 casino bonus fara depunere,888 casino bonus fara depunere,2100,2000,6,8,-2,
https://pariurix.com/casino/despre-cazino/80-rotiri-gratuite-fara-depunere.html,,,216,184,-32,261.94,222.33,-39.61,,1,1,,80 rotiri fara depunere,80 rotiri fara depunere,1800,1600,3,3,0,
https://pariurix.com/casino/loto/superenalotto-690.html,,0,272,184,-88,70.09,30.63,-39.46,0,28,28,,superenalotto italia 6/90,superenalotto italia 6/90,1400,1200,6,8,-2,
https://pariurix.com/casino/recenzii/888casino,,,131,184,53,167.91,208.76,40.85,,10,9,-1,888 casino bonus,888 casino romania,600,2900,5,9,,
https://pariurix.com/casino/loto/slovacia-keno.html,,0,29,179,150,5.21,41.25,36.04,43,5,7,2,keno slovacia,keno slovacia,900,1400,12,3,9,
https://pariurix.com/casino/despre-cazino/155-rotiri-gratuite-fara-depunere.html,,,270,170,-100,375.11,236.42,-138.69,,1,1,,155 rotiri gratuite fara depunere,155 rotiri gratuite fara depunere,2300,2300,3,5,-2,
https://pariurix.com/casino/recenzii/pariuriplus-casino,,,425,166,-259,365.34,143.08,-222.26,,2,2,,pariuri plus,pariuri plus,5700,5400,5,9,-4,
https://pariurix.com/resurse/tipuri-pariuri/handicap/handicapul-asiatic-explicat.html,,4.4,209,166,-43,46.19,41.72,-4.47,3,8,7,-1,handicap asiatic,handicap asiatic explicat,200,50,1,1,,
https://pariurix.com/discutii/betarena-asistenta-discutii-si-rezolvare-probleme-57301.html,,0,11,163,152,25.30,380.57,355.27,0,1,1,,betarena,betarena,250,150,2,1,1,
https://pariurix.com/ponturi/fotbal/liga-campionilor,,0,257,159,-98,141.13,55.08,-86.05,13,26,22,-4,ponturi pariuri champions league,ponturi pariuri champions league,150,150,1,1,0,
https://pariurix.com/agentii/recenzii/winmasters/promotii,,,1575,152,-1423,384.93,168.73,-216.21,,24,20,-4,winmasters,win master,16000,300,2,3,,
https://pariurix.com/ponturi/fotbal/anglia/west-ham-united-leeds-united-314238.html,,,143,143,,,,,,2,1,-1,west ham - leeds,west ham - leeds,1200,1200,1,1,0,
https://pariurix.com/agentii/stradale/recenzie-total-bet.html,,,24,140,116,13.25,115.02,101.77,,9,11,2,pariuri sportive total bet ro,pariuri sportive total bet ro,1600,1400,16,4,12,
https://pariurix.com/agentii/recenzii/conti/promotii,,,112,132,20,93.99,114.26,20.28,,13,14,1,conti bonus fara depunere,bonus fara depunere conti casino,200,200,4,3,,
https://pariurix.com/resurse/impozit/impozit-pariuri-sportive.html,,4.7,91,130,39,42.44,63.51,21.08,8,12,13,1,impozit pariuri sportive,impozit pariuri sportive,150,150,3,3,0,
https://pariurix.com/user/lavinia-sandu,,,158,127,-31,80.63,74.35,-6.28,,4,4,,biletul zilei lavinia,biletul zilei lavinia,700,600,3,5,-2,
https://pariurix.com/agentii/recenzii/gets-bet,,5,51,125,74,38.61,91.36,52.75,88,6,12,6,get bet pariuri sportive,get bet pariuri sportive,2400,2200,12,11,1,
https://pariurix.com/discutii/discutii-loto-5-40-15246.html,,,127,123,-4,59.64,42.09,-17.55,,13,20,7,cat castigi cu 3 numere la loto 5 din 40,cat castigi cu 3 numere la loto 5 din 40,700,700,5,8,-3,
https://pariurix.com/agentii/recenzii/pokerstars/promotii,,0,84,118,34,210.61,338.71,128.11,42,18,20,2,pokerstars bonus fara depunere,pokerstars bonus fara depunere,300,300,6,4,2,
https://pariurix.com/agentii/recenzii/excelbet,,0,92,117,25,51.76,63.46,11.71,47,13,17,4,excelbet pariuri sportive,excelbet pariuri sportive,250,250,3,3,0,
https://pariurix.com/casino/recenzii/betfair-casino,,,123,116,-7,154.79,145.18,-9.61,,3,3,,betfair casino,betfair casino,900,800,5,5,0,
https://pariurix.com/casino/recenzii/napoleon-casino,,0,159,116,-43,126.86,94.98,-31.89,0,2,1,-1,napoleon casino bonus fara depunere,napoleon casino bonus fara depunere,2400,2400,7,7,0,
https://pariurix.com/ponturi/pontul-zilei,,,205,114,-91,288.19,159.89,-128.30,,11,10,-1,pontul nostru,pontul nostru,2300,1800,6,9,-3,
https://pariurix.com/agentii/recenzii/magnumbet,,0,169,112,-57,132.57,71.96,-60.61,83,20,21,1,magnum casino,magnumbet casino,900,500,5,5,,
https://pariurix.com/agentii/recenzii/stanleybet/promotii,,0,50,111,61,69.50,124.49,54.99,85,14,15,1,cod bonus stanleybet,oferta stanleybet,250,300,6,4,,
https://predictor.pariurix.com/,,5,110,110,,21.22,21.22,,6,3,3,,predictorx,predictorx,80,80,1,1,0,
https://pariurix.com/casino/recenzii/hot-spins-casino,,,511,105,-406,328.16,62.08,-266.08,,4,5,1,hotspins,hotspins casino,4900,350,2,2,,
https://pariurix.com/ponturi/fotbal/liga-europa,,,135,105,-30,45.00,37.06,-7.94,,3,3,,ponturi europa league,ponturi pariuri europa league,80,150,1,1,,
https://pariurix.com/agentii/strategii/top-strategii-si-sisteme-pariuri-sportive.html,,,109,102,-7,119.56,108.80,-10.77,,3,2,-1,strategii pariuri,strategii pariuri,70,70,1,2,-1,
https://pariurix.com/agentii/recenzii/player,,,52,101,49,12.38,24.18,11.80,,1,1,,player pariuri,player pariuri,700,700,5,2,3,
https://pariurix.com/discutii/15-e-fara-depunere-la-bingo-com-5241.html,,,65,98,33,51.55,77.58,26.03,,1,1,,bingo bonus fara depunere,bingo bonus fara depunere,900,800,5,3,2,
https://pariurix.com/discutii/meciuri-amicale-internationale-1-47841.html,,,51,98,47,,,,,4,3,-1,amicale internaționale,amicale internaționale,600,1000,5,4,1,
https://pariurix.com/agentii/recenzii/don/promotii,,,35,96,61,34.12,99.82,65.70,,2,3,1,don.ro bonus fara depunere,don casino,250,33000,5,20,,
https://pariurix.com/casino/loto/betano-loto.html,,,123,95,-28,151.58,117.03,-34.55,,2,2,,loto betano,loto betano,1200,1000,6,7,-1,
https://pariurix.com/agentii/recenzii/12xbet,,,72,93,21,36.15,46.60,10.44,,3,3,,12x bet,12x bet,5700,5800,13,12,1,
https://pariurix.com/ponturi/fotbal/cupa-mondiala/spania-capul-verde-314505.html,New,,,93,93,,,,,,1,1,,spania vs,,3200,,3,,
https://pariurix.com/agentii/recenzii/excelbet/promotii,,0,88,88,,76.41,74.04,-2.37,88,7,10,3,excelbet rotiri gratuite fara depunere,excelbet rotiri gratuite fara depunere,1200,1100,7,8,-1,
https://pariurix.com/agentii/recenzii/admiral/promotii,,,39,87,48,51.62,141.84,90.21,,5,6,1,admiral bonus fara depunere,admiral bonus,200,150,6,2,,
https://pariurix.com/agentii/stradale/baumbet-verificare-bilet.html,,0,83,84,1,55.40,56.10,0.70,87,19,19,,verificare bilet baumbet,verificare bilet baumbet,150,100,2,2,0,
https://pariurix.com/promotii/oferte-casino/rotiri-gratuite-fara-depunere-cazino-betano.html,,,208,83,-125,423.48,159.40,-264.08,,7,9,2,betano rotiri gratuite,betano rotiri gratuite fara depunere,2000,600,8,7,,
https://pariurix.com/ponturi/fotbal/spania/espanyol-barcelona-athletic-bilbao-314066.html,,,82,82,,9.01,8.97,-0.04,,2,1,-1,espanyol,espanyol,350,350,1,1,0,
https://pariurix.com/user/nae-ionut-alin,New,,,80,80,,59.98,59.98,,,1,1,,ponturi alin,,900,,4,,
https://pariurix.com/casino/loto/franta-loto-549.html,,0,124,80,-44,35.71,22.96,-12.74,0,12,12,,loto franța 5/49,loto franța 5/49,1600,1600,9,10,-1,
https://pariurix.com/livescore,,0,96,79,-17,65.13,44.72,-20.41,44,16,18,2,rezultate pariuri sportive,rezultate pariuri sportive,1200,1100,8,8,0,
https://pariurix.com/casino/despre-cazino/remi-online-gratis-sau-pe-bani-reali.html,,7,105,76,-29,204.39,168.37,-36.02,47,13,6,-7,remi pe bani,remi pe bani,90,80,1,1,0,
https://pariurix.com/agentii/recenzii/maxbet,,,90,75,-15,147.72,121.42,-26.30,,12,6,-6,maxbet pariuri,maxbet pariuri,150,250,4,4,0,
https://pariurix.com/ponturi/fotbal/anglia,,,74,74,,7.86,7.86,,,3,3,,ponturi premier league,ponturi premier league,150,150,1,1,0,
https://pariurix.com/agentii/recenzii/winner,,4.4,137,74,-63,170.61,68.53,-102.08,46,31,16,-15,pariuri sportive winner,pariuri sportive winner,300,300,3,3,0,
https://pariurix.com/discutii/completare-schema-redusa-8-meciuri-4-variante-6-8-variante-55913.html,,,71,71,,19.87,19.87,,,1,1,,schema pariuri 8 meciuri,schema pariuri 8 meciuri,50,50,1,1,0,
https://pariurix.com/promotii/oferte-casino/rotiri-gratuita-fara-depunere-las-vegas.html,,,81,67,-14,137.55,102.89,-34.66,,9,5,-4,las vegas rotiri gratuite,las vegas rotiri gratuite,1100,900,10,9,1,
https://pariurix.com/agentii/recenzii/888sport/promotii,,,77,64,-13,182.07,147.04,-35.03,,6,5,-1,888 sport bonus,888 sport bonus,200,200,3,3,0,
https://pariurix.com/resurse/tipuri-pariuri/tipuri-de-bilete-la-pariuri.html,,,60,62,2,39.30,41.93,2.63,,6,7,1,ce inseamna sistem la pariuri,ce inseamna sistem la pariuri,150,150,3,3,0,
https://pariurix.com/discutii/pronosport-1-31410.html,,,68,62,-6,108.35,93.38,-14.97,,8,8,,concurs pronosport,concurs pronosport,300,300,3,4,-1,
https://pariurix.com/ponturi/fotbal/liga-natiunilor/portugalia-spania-308669.html,,0,3,61,58,0.04,0.42,0.38,0,4,4,,portugalia spania,spania vs portugalia,200,3400,12,12,,
https://pariurix.com/agentii/recenzii/magnumbet/promotii,,0,69,60,-9,77.71,67.81,-9.89,85,10,9,-1,magnum bet bonus fara depunere,magnum bet bonus fara depunere,400,400,8,8,0,
https://pariurix.com/agentii/recenzii/game-world-sport/promotii,,0,48,59,11,31.83,44.65,12.82,85,9,10,1,game world casino bonus fara depunere,game world casino bonus fara depunere,250,250,6,6,0,
https://pariurix.com/agentii/recenzii/betfair,,,86,59,-27,147.53,96.47,-51.06,,5,4,-1,betfair sportsbook,betfair sportsbook,700,700,5,6,-1,
https://pariurix.com/agentii/stradale/winner-verificare-bilet.html,,,54,58,4,23.14,25.36,2.22,,11,10,-1,verificare bilet winner bet,verificare bilet winner bet,100,100,3,3,0,
https://pariurix.com/agentii/recenzii/luck/promotii,,0,61,55,-6,77.41,70.66,-6.75,84,4,4,,cod bonus luck casino,cod bonus luck casino,150,150,2,2,0,
https://pariurix.com/Cazino,New,,,54,54,,,,,,1,1,,casapariurilor casino,,700,,5,,
https://pariurix.com/campionatul/euro/2024,,4.4,57,51,-6,2.76,2.53,-0.23,3,57,64,7,meciuri euro 2024 azi,meciuri euro 2024 azi,80,80,3,3,0,
https://pariurix.com/casino/loto/wisconsin-badger-5.html,,,116,50,-66,3.84,3.43,-0.42,,9,7,-2,wisconsin loto,loto wisconsin badger,600,350,6,7,,
https://pariurix.com/casino/roata-norocului,,,445,49,-396,274.92,37.83,-237.08,,4,2,-2,roata norocului casino,roata norocului casino,1200,1400,1,9,-8,
https://pariurix.com/casino/loto/cum-joci-la-euromillions-loteria-cu-cele-mai-mari-premii.html,,0,58,49,-9,33.13,29.44,-3.69,3,9,10,1,euromillions romania,castigatori euromillions din romania,200,250,5,5,,
https://pariurix.com/agentii/strategii/sistemul-easy-money.html,,,48,48,,59.40,59.40,,,1,1,,easy money pariuri,easy money pariuri,80,80,1,1,0,
https://pariurix.com/ponturi/fotbal/italia/lazio-pisa-314232.html,,,285,47,-238,127.86,99.45,-28.41,,6,2,-4,lazio,pariuri x,2600,200,1,1,,
https://pariurix.com/discutii/strategie-pariuri-sportive-cota-2-minim-39520.html,New,,,46,46,,,,,,1,1,,strategie cota 2,,150,,1,,
https://pariurix.com/discutii/marathonbet-intrebari-45628.html,,0,46,46,,86.23,86.23,,0,1,1,,pariuri maraton,pariuri maraton,400,400,3,3,0,
https://pariurix.com/ponturi/fotbal/italia/torino-fc-juventus-torino-314253.html,,,45,45,,99.45,99.45,,,1,1,,pariuri x,pariuri x,200,200,1,1,0,
https://pariurix.com/ponturi/tenis/atp/giovanni-mpetshi-perricard-novak-djokovic-314227.html,,,45,45,,99.45,99.45,,,1,1,,pariuri x,pariuri x,200,200,1,1,0,
https://pariurix.com/ponturi/baschet/nba/cleveland-cavaliers-new-york-knicks-314252.html,,,45,45,,99.45,99.45,,,1,1,,pariuri x,pariuri x,200,200,1,1,0,
https://pariurix.com/discutii/scheme-reduse-pentru-pariurile-in-cota-fixa-23844.html,,,34,45,11,0.00,6.05,6.05,,7,7,,scheme inteligente pariuri,schema pariuri 11 meciuri,80,50,3,1,,
https://pariurix.com/casino/table/jocul-de-table-pe-internet.html,,,53,44,-9,186.84,164.09,-22.76,,4,5,1,table pe bani,table pe bani,100,100,2,2,0,
https://pariurix.com/casino/poker/camere-poker/bonus-poker.html,,,65,44,-21,361.11,219.38,-141.73,,2,2,,poker bonus fara depunere,bonus poker,150,150,1,2,,
https://pariurix.com/ponturi/fotbal/liga-1,,,44,44,,0.49,0.49,,,2,2,,pronosticuri liga 1,pronosticuri liga 1,100,100,1,1,0,
https://pariurix.com/discutii/strategie-statistica-loto-polonia-multi-20-80-46732.html,,,54,42,-12,10.42,2.78,-7.64,,12,9,-3,loto polonia multi multi 20/80,statistica loto polonia,1300,250,11,3,,
https://pariurix.com/casino/loto/finlanda-keno.html,,4.4,58,42,-16,8.64,10.30,1.66,1,9,9,,finlanda keno 20 70 rezultate,finlanda keno 20/70,1600,2200,13,15,,
https://pariurix.com/discutii,,,53,39,-14,66.25,57.30,-8.95,,4,4,,pariurix,pariurix,1300,1200,1,1,0,
https://pariurix.com/discutii/bilete-superbet-castigatoare-si-necastigatoare-48199.html,,,31,39,8,37.75,40.99,3.24,,5,7,2,bilete superbet,bilete superbet,200,200,6,6,0,
