URL,Status,UR,Previous traffic,Current traffic,Traffic change,Previous traffic value,Current traffic value,Traffic value change,Current referring domains,Previous # of keywords,Current # of keywords,Keywords change,Previous top keyword,Current top keyword,Previous top keyword: Volume,Current top keyword: Volume,Previous top keyword: Position,Current top keyword: Position,Top keyword: Position change,Page type
https://biletu-zilei.com/loterii-internationale/loto-6-49-explicat-pe-intelesul-tuturor/,,5,400,459,59,89.78,92.30,2.52,1,57,53,-4,cat castigi cu 3 numere la loto 6 din 49,ce castigi cu 2 numere loto 6 din 49,3500,1800,10,5,,
https://biletu-zilei.com/loterii-internationale/letonia-keno/,,4.6,339,455,116,97.49,177.84,80.35,0,21,22,1,letonia 20 din 62,letonia keno 20 din 62,1400,2300,7,7,,
https://biletu-zilei.com/loterii-internationale/loto-grecia-kino-20-80/,,5,658,449,-209,355.12,144.33,-210.79,131,21,19,-2,grecia 20/80,loto grecia 20/80,2200,2700,5,9,,
https://biletu-zilei.com/blog-pariuri-cazino/superbet-club/,,,113,445,332,61.95,251.64,189.69,,13,10,-3,superbet club,club superbet,45000,47000,22,15,,
https://biletu-zilei.com/recenzii/winner-pareri/,,4.4,4,431,427,5.63,294.49,288.86,111,3,2,-1,winner pareri,winner ro,100,4500,9,4,,
https://biletu-zilei.com/metode-contact-cazino/superbet-contact/,,4.4,201,424,223,439.63,774.98,335.35,220,14,39,25,nr contact superbet online,nr contact superbet online,1900,1700,8,7,1,
https://biletu-zilei.com/loterii-internationale/loto-ungaria-keno-20-80/,,4.6,339,351,12,61.18,54.71,-6.47,0,15,15,,loto ungaria 20/80,keno ungaria,700,700,4,5,,
https://biletu-zilei.com/agentii-stradale-de-pariuri/smart-bet/,,4.6,17,347,330,13.02,329.77,316.75,163,4,9,5,verificare bilet smart bet,smart bet,350,5000,7,2,,
https://biletu-zilei.com/loterii-internationale/loto-sua-arizona-fantasy-5-5-41/,,4.5,78,295,217,2.77,15.21,12.44,0,6,8,2,arizona fantasy 5/41 rezultate,arizona fantasy 5/41 rezultate,2000,2000,10,6,4,
https://biletu-zilei.com/loterii-internationale/belgia-keno/,,4.6,28,283,255,2.86,74.89,72.03,0,5,5,,belgia keno 20/70,belgia keno,600,3700,9,4,,
https://biletu-zilei.com/blog-pariuri-cazino/verificare-bilet-casa-pariurilor/,,4.5,65,275,210,50.03,213.42,163.39,44,7,11,4,verificare bilet casa pariurilor cod scurt,verificare bilet casa pariurilor cod scurt,1900,3400,10,5,5,
https://biletu-zilei.com/scoala-de-pariuri/durata-meci-de-baschet/,,,335,274,-61,,,,,13,13,,cat dureaza un meci de baschet,cate reprize are un meci de baschet,500,200,2,2,,
https://biletu-zilei.com/loterii-internationale/loto-italia-5-90/,,4.5,187,272,85,34.26,63.93,29.67,0,13,20,7,loto nationale,loto italia 5/90,600,800,6,4,,
https://biletu-zilei.com/loterii-internationale,New,,,261,261,,198.18,198.18,,,2,2,,multi polonia,,7700,,6,,
https://biletu-zilei.com/loterii-internationale/extrageri-loto-649/,,4.5,197,254,57,38.33,38.62,0.29,0,12,18,6,extragere loto 6 49 azi ora live,extragere loto 6 49 azi ora live,4900,4300,13,10,3,
https://biletu-zilei.com/loterii-internationale/loto-6-49-variante-de-joc/,,5,155,240,85,45.37,66.17,20.79,1,10,22,12,cea mai buna schema loto 6 49,cea mai buna schema loto 6 49,1500,1400,8,5,3,
https://biletu-zilei.com/blog-pariuri-cazino/superbet-verificare-bilet/,,4.4,207,233,26,420.63,387.71,-32.92,196,24,40,16,scanare bilet superbet,scanare bilet superbet,2900,2400,9,7,2,
https://biletu-zilei.com/ponturi-handbal/,,,322,231,-91,224.16,149.13,-75.03,,6,6,,ponturi handbal,ponturi handbal,500,300,2,2,0,
https://biletu-zilei.com/tutoriale/creare-cont-casa-pariurilor/,,,204,226,22,450.90,454.30,3.40,,9,11,2,cont casa pariurilor,cont casa pariurilor,600,500,2,2,0,
https://biletu-zilei.com/loterii-internationale/schema-polonia-4-numere/,,,165,225,60,60.21,66.77,6.56,,3,6,3,schema loto polonia 4 numere,schema loto polonia 4 numere,400,400,1,1,0,
https://biletu-zilei.com/blog-pariuri-cazino/total-bet-verificare-bilet/,,4.4,123,221,98,94.25,150.57,56.32,162,21,31,10,te1 total bet,te1 total bet,600,500,6,4,2,
https://biletu-zilei.com/loterii-internationale/loto-polonia-6-49/,,,191,221,30,71.85,89.34,17.50,,14,14,,polonia 6/49,polonia 6/49,450,400,4,3,1,
https://biletu-zilei.com/loterii-internationale/loto-italia-napoli-5-90/,,,36,217,181,10.61,13.20,2.59,,5,8,3,loto italia napoli,loto italia 5 90 napoli,250,1700,6,4,,
https://biletu-zilei.com/blog-pariuri-cazino/verificare-bilet-powerbet/,,,151,216,65,77.90,113.06,35.17,,6,6,,power bet verificare bilet,power bet verificare bilet,450,700,2,2,0,
https://biletu-zilei.com/loterii-internationale/loto-new-york-pick-20-80/,,4.6,192,200,8,,0.03,0.03,0,12,13,1,loto new york pick 20 80,loto new york pick 20 80,1500,1500,6,7,-1,
https://biletu-zilei.com/case-de-pariuri-online/,,,93,191,98,505.90,954.79,448.89,,14,23,9,case pariuri online,top case pariuri,1700,300,15,4,,
https://biletu-zilei.com/coduri-bonus/cod-bonus-la-maxbet/,,,35,179,144,40.81,243.80,202.98,,8,19,11,cod bonus maxbet,cod bonus maxbet,1100,1000,16,7,9,
https://biletu-zilei.com/bonus-aniversar/bonus-aniversar-superbet/,,4.6,112,177,65,166.22,222.66,56.43,161,13,15,2,bonus de ziua ta superbet,bonus de ziua ta,300,450,5,5,,
https://biletu-zilei.com/rotiri-gratuite-cazino/win2-rotiri-gratuite/,,4.4,40,170,130,21.51,92.44,70.93,169,4,8,4,win 2,win 2,2200,2200,12,7,5,
https://biletu-zilei.com/biletul-zilei/cota-3/,,9,167,167,,117.09,117.09,,95,2,2,,cota 3,cota 3,150,150,1,1,0,
https://biletu-zilei.com/loterii-internationale/loto-franta-5-49/,,4.7,139,165,26,18.13,40.69,22.56,0,14,23,9,loto franta 5/49 rezultate,loto franța 5/49,900,1600,8,11,,
https://biletu-zilei.com/metode-contact-cazino/casa-pariurilor-contact/,,,63,158,95,63.09,152.96,89.86,,2,12,10,casa pariurilor deschis acum,casa pariurilor deschis acum,1300,1300,7,4,3,
https://biletu-zilei.com/loterii-internationale/loto-italia-bari-5-90/,,4.5,115,158,43,67.13,87.11,19.97,0,8,8,,loto italia 5/90 bari,loto italia 5/90 bari,1100,1100,7,6,1,
https://biletu-zilei.com/loterii-internationale/loto-italia-firenze-5-90/,,,157,152,-5,25.59,30.13,4.54,,5,6,1,loto italia 5/90 florenta,loto italia 5/90 florenta,1100,1100,3,4,-1,
https://biletu-zilei.com/loterii-internationale/loto-italia-cagliari-5-90/,,4.5,82,150,68,58.93,117.47,58.54,0,5,6,1,loto italia cagliari 5/90,loto italia cagliari 5/90,800,800,5,2,3,
https://biletu-zilei.com/blog-pariuri-cazino/verificare-bilet-fortuna/,,,21,150,129,12.13,87.47,75.34,,8,18,10,fortuna cod scurt,fortuna verificare bilet cod scurt,600,1100,11,5,,
https://biletu-zilei.com/agentii-stradale-de-pariuri/agentii-superbet-program/,,4.4,78,143,65,22.87,106.22,83.35,159,15,26,11,program superbet azi,superbet deschis acum,700,1000,6,7,,
https://biletu-zilei.com/aplicatii-jocuri-de-noroc/aplicatia-casa-pariurilor/,,,97,140,43,182.45,263.48,81.03,,11,20,9,aplicatie casa pariurilor,aplicatie casa pariurilor,1600,1200,6,5,1,
https://biletu-zilei.com/bonus-aniversar/don-bonus-aniversar/,New,4.5,,139,139,,147.47,147.47,0,,2,2,,bonus aniversar casino,,4600,,10,,
https://biletu-zilei.com/blog-pariuri-cazino/winner-verificare-bilet/,,,107,135,28,67.94,74.48,6.54,,10,8,-2,winner verificare bilet,verificare bilete winner,400,100,2,1,,
https://biletu-zilei.com/loterii-internationale/loto-italia-690/,,4.9,61,134,73,11.22,23.80,12.58,123,22,36,14,cote loto italia 6 din 90,enalotto italia 6 90,250,700,6,10,,
https://biletu-zilei.com/loterii-internationale/loto-ungaria-otoslotto-5-90/,,4.5,190,131,-59,31.99,21.48,-10.51,0,15,18,3,ungaria 5/90,ungaria 5 din 90,600,500,4,6,,
https://biletu-zilei.com/blog-pariuri-cazino/verificare-bilet-stanleybet/,,4.5,127,125,-2,56.79,47.46,-9.33,0,12,14,2,stanleybet verificare bilet fotbal,cod bilet stanleybet,400,600,3,7,,
https://biletu-zilei.com/loterii-internationale/slovacia-keno/,,4.6,73,122,49,12.91,21.78,8.87,0,13,14,1,rezultate slovacia keno,rezultate slovacia keno,2500,2400,13,12,1,
https://biletu-zilei.com/metode-contact-cazino/million-casino-contact/,,,120,121,1,144.81,146.94,2.13,,1,1,,million casino contact,million casino contact,800,800,2,2,0,
https://biletu-zilei.com/loterii-internationale/loto-sua-colorado-cash-5-32/,,4.5,66,119,53,20.58,31.42,10.84,0,6,9,3,loto colorado 5/32,loto colorado 5/32,600,600,8,5,3,
https://biletu-zilei.com/blog-pariuri-cazino/gets-bet-verificare-bilet/,,4.4,28,116,88,24.86,104.90,80.04,173,7,8,1,verificare bilet gets bet fotbal,verificare bilet gets bet fotbal,2700,2700,16,9,7,
https://biletu-zilei.com/loterii-internationale/germania-keno/,,4.5,144,116,-28,31.31,34.57,3.26,0,10,10,,germania keno 20/70,germania keno 20/70,900,1000,7,8,-1,
https://biletu-zilei.com/agentii-stradale-de-pariuri/total-bet/,,4.5,170,114,-56,127.97,64.06,-63.91,164,16,28,12,pariuri sportive total bet ro,pariuri sportive total bet,1600,400,5,7,,
https://biletu-zilei.com/scoala-de-pariuri/durata-meci-hochei/,,,80,111,31,,,,,5,5,,cat tine un meci de hochei,cate reprize are un meci de hochei,60,200,2,1,,
https://biletu-zilei.com/blog-pariuri-cazino/verificare-bilet-betmen/,,,73,109,36,45.48,71.63,26.16,,5,5,,betmen .ro,betmen .ro,1100,1200,7,5,2,
https://biletu-zilei.com/scoala-de-pariuri/total-goluri-asiatice/,,4.5,78,102,24,32.82,41.17,8.35,1,10,10,,ce inseamna goluri asiatice,goluri asiatice,200,300,4,3,,
https://biletu-zilei.com/bonus-aniversar/bonus-aniversar-betano/,,,38,101,63,69.61,157.08,87.46,,3,4,1,bonus de ziua ta betano,bonus aniversar betano,100,200,2,1,,
https://biletu-zilei.com/recenzii/pareri-unibet/,,,32,101,69,89.97,339.56,249.59,,2,2,,pareri unibet,unibet pareri,150,250,2,2,,
https://biletu-zilei.com/loterii-internationale/loto-italia-roma-5-90/,,4.5,114,99,-15,49.07,41.22,-7.85,0,9,10,1,loto italia roma,loto italia roma,700,700,6,7,-1,
https://biletu-zilei.com/rotiri-gratuite-cazino/excelbet-rotiri-gratuite/,,4.5,10,95,85,8.59,86.37,77.78,46,2,5,3,excelbet rotiri gratuite fara depunere,excelbet rotiri gratuite fara depunere,1200,1100,16,6,10,
https://biletu-zilei.com/jocuri-pacanele-online/,,4.5,2,94,92,1.55,118.70,117.15,41,4,3,-1,joc pacanele gratis,jocuri casino online gratis,800,7400,25,15,,
https://biletu-zilei.com/tutoriale/las-vegas-verificare-cont/,,,80,93,13,78.48,88.83,10.34,,2,3,1,verificare card las vegas,verificare card las vegas,900,700,5,4,1,
https://biletu-zilei.com/loterii-internationale/keno-franta/,,4.7,16,93,77,3.43,23.15,19.73,0,11,20,9,rezultate keno franta,franța keno 20 din 70,100,300,6,6,,
https://biletu-zilei.com/ponturi-baschet/,,9,121,88,-33,86.21,62.28,-23.93,6,8,10,2,ponturi baschet,ponturi baschet,400,300,6,6,0,
https://biletu-zilei.com/jocuri-pacanele-online/pacanele-77777/,,4.5,1,81,80,0.51,38.84,38.33,44,1,7,6,77777 demo,77777 demo,2000,1700,27,9,18,
https://biletu-zilei.com/pariuri-virtuale/lucky-six-superbet/,,,50,80,30,47.37,79.78,32.42,,7,8,1,rezultate lucky six superbet,rezultate lucky six superbet,200,300,4,4,0,
https://biletu-zilei.com/metode-plata/retragere-betano-cash/,,,78,78,,122.47,124.30,1.83,,5,6,1,betano agentie,betano agentie,200,200,2,4,-2,
https://biletu-zilei.com/pacanele/las-vegas-jocuri/,,,4,77,73,4.61,88.29,83.68,,1,2,1,las vegas casino online,las vegas casino online,1200,1400,19,7,12,
https://biletu-zilei.com/coduri-bonus/cod-bonus-bilion-casino/,,0,1,76,75,0.74,65.83,65.09,0,1,2,1,billion casino,billion casino,2400,2500,29,9,20,
https://biletu-zilei.com/loterii-internationale/loto-new-york-take-5-39/,,,40,76,36,6.99,14.99,8.00,,5,5,,loto new york take 5/39,loto new york take 5/39,800,800,9,6,3,
https://biletu-zilei.com/meciuri-azi/,,4.5,27,76,49,5.05,15.66,10.61,108,12,18,6,ce meciuri sunt azi,ce meciuri sunt azi,6100,7300,19,14,5,
https://biletu-zilei.com/articole-utile-casino/8-sfaturi-pentru-a-castiga-mai-mult-la-pacanele/,,4.7,55,75,20,51.24,61.33,10.09,95,4,4,,cum sa castigi la pacanele,cum sa castigi la pacanele,200,200,4,4,0,
https://biletu-zilei.com/loterii-internationale/euromillions-5-50/,,4.7,38,75,37,12.47,19.31,6.84,0,5,11,6,numere norocoase la euromillions,euromillions 5/50,200,500,2,7,,
https://biletu-zilei.com/coduri-bonus/cod-bonus-la-fortuna/,,4.5,55,73,18,58.00,75.06,17.06,163,6,6,,cod promo fortuna,cod promo fortuna,200,200,4,2,2,
https://biletu-zilei.com/coduri-bonus/cod-bonus-la-betano/,,4.6,4,72,68,7.74,92.84,85.10,164,2,5,3,cod promotional betano,cod promo betano,1000,700,20,9,,
https://biletu-zilei.com/coduri-bonus/victory-bet-cod-bonus/,,,234,72,-162,203.70,65.67,-138.04,,2,1,-1,vbet ro,vbet bonus,3900,600,7,3,,
https://biletu-zilei.com/loterii-internationale/loto-italia-genoa-5-90/,,,69,72,3,17.31,15.61,-1.69,,4,6,2,italia genoa 5/90,italia genoa 5/90,700,700,5,5,0,
https://biletu-zilei.com/loterii-internationale/loto-italia-milano-5-90/,,,90,71,-19,17.76,15.62,-2.14,,11,9,-2,loto italia milano,loto italia 5/90 milano,500,450,6,5,,
https://biletu-zilei.com/recenzii/betmen-pareri/,New,4.5,,70,70,,85.90,85.90,149,,1,1,,batman casino,,1200,,6,,
https://biletu-zilei.com/loterii-internationale/loto-italia-palermo-5-90/,,,21,68,47,1.86,4.53,2.67,,3,6,3,loto italia palermo,loto italia palermo,250,250,9,5,4,
https://biletu-zilei.com/loterii-internationale/loto-turcia-6-90/,,,77,68,-9,24.23,16.15,-8.08,,8,9,1,turcia 6/90,loto turcia 6/90,450,500,5,7,,
https://biletu-zilei.com/loterii-internationale/loto-italia-venezia-5-90/,,,67,68,1,7.70,7.63,-0.07,,4,5,1,loto italia venezia,loto italia venezia,1200,1200,7,7,0,
https://biletu-zilei.com/loterii-internationale/loto-ungaria-6-45/,,4.5,45,67,22,10.46,14.37,3.92,0,5,5,,loto ungaria 6/45,loto ungaria 6/45,350,350,6,6,0,
https://biletu-zilei.com/articole-utile-casino/5-septari-la-cazino/,,4.7,49,61,12,29.69,35.86,6.18,0,13,13,,5 septari pe 10 lei,5 septari,50,50,3,1,,
https://biletu-zilei.com/rotiri-gratuite-cazino/stanleybet-rotiri-gratuite/,,,2,60,58,2.31,63.50,61.20,,3,9,6,cod bonus stanleybet 100 rotiri,stanleybet rotiri gratuite,30,700,9,7,,
https://biletu-zilei.com/metode-contact-cazino/888casino-contact/,,,26,60,34,33.26,111.66,78.40,,6,5,-1,888 casino contact,888 casino contact,700,600,12,5,7,
https://biletu-zilei.com/agentii-stradale-de-pariuri/franciza-pariuri-sportive/,,4.6,30,60,30,12.26,28.12,15.86,138,8,8,,franciza superbet,franciza pariuri sportive,80,40,4,1,,
https://biletu-zilei.com/loterii-internationale/loto-florida-fantasy-5-36/,,4.5,27,59,32,,,,0,5,8,3,florida fantasy 5 5/36 rezultate,florida fantasy 5 5/36 rezultate,600,600,8,7,1,
https://biletu-zilei.com/scoala-de-pariuri/ce-inseamna-bts-la-agentiile-de-pariuri/,,,57,57,,80.67,80.67,,,1,1,,btts,btts,50,50,1,1,0,
https://biletu-zilei.com/casino-live/,,4.5,2,57,55,,132.55,132.55,113,1,4,3,live cazino,live casino romania,1000,4700,23,18,,
https://biletu-zilei.com/loterii-internationale/loto-spania-primitiva-6-49/,,,42,56,14,9.69,14.49,4.80,,10,9,-1,rezultate loto spania primitiva 6/49,rezultate loto spania primitiva 6/49,200,200,5,5,0,
https://biletu-zilei.com/tutoriale/verificare-cont-unibet/,,,18,55,37,491.83,1472.83,981.00,,1,1,,verificare cont unibet,verificare cont unibet,150,150,3,1,2,
https://biletu-zilei.com/metode-contact-cazino/contact-las-vegas/,,,22,55,33,41.66,87.76,46.10,,4,5,1,contact las vegas casino,las vegas contact,150,350,6,4,,
https://biletu-zilei.com/recenzii/vlad-cazino-pareri/,,,55,55,,171.60,170.47,-1.13,,1,1,,vlad cazino pareri,vlad cazino pareri,150,150,1,1,0,
https://biletu-zilei.com/scoala-de-pariuri/pronosport/,,,26,54,28,11.99,42.70,30.71,,8,14,6,scheme reduse pronosport,concurs pronosport,40,300,2,8,,
https://biletu-zilei.com/coduri-bonus/princess-casino-cod-bonus/,,,50,53,3,88.73,92.61,3.88,,7,7,,princess casino bonus,princess casino bonus,500,500,8,7,1,
https://biletu-zilei.com/recenzii/pareri-princess-casino/,,,45,53,8,83.68,88.13,4.44,,3,2,-1,princess casino pareri,princess,80,12000,1,8,,
https://biletu-zilei.com/rotiri-gratuite-cazino/casa-cazinou-rotiri-gratuite/,,,0,52,52,0.52,95.88,95.36,,1,5,4,casa pariurilor rotiri gratuite,casa pariurilor bonus fara depunere,1100,1200,30,10,,
https://biletu-zilei.com/coduri-bonus/frank-casino-cod-promo/,,,19,52,33,26.05,64.45,38.40,,6,8,2,cod promo frank casino,cod promo frank casino,200,200,8,5,3,
https://biletu-zilei.com/metode-contact-cazino/magic-jackpot-contact/,,,26,50,24,44.33,85.31,40.98,,3,3,,magic jackpot contact,contact magic jackpot,150,80,3,1,,
https://biletu-zilei.com/loterii-internationale/loto-italia-torino-5-90/,,,54,49,-5,19.84,13.62,-6.21,,7,6,-1,loto italia torino,loto italia torino,500,400,6,6,0,
https://biletu-zilei.com/loterii-internationale/loto-sua-washington-daily-keno/,,4.5,29,48,19,0.01,0.46,0.45,0,9,16,7,sua washington keno,sua washington keno,350,350,6,6,0,
https://biletu-zilei.com/blog-pariuri-cazino/pariu-sansa-superbet/,,4.5,44,47,3,17.70,20.27,2.57,33,14,14,,pariu sansa progresiv,pariu sansa progresiv,250,250,6,6,0,
https://biletu-zilei.com/ruleta-casino/jocuri-ruleta-elite-slots/,New,4.4,,45,45,,24.75,24.75,0,,1,1,,elite casino,,1900,,11,,
https://biletu-zilei.com/metode-contact-cazino/betano-contact/,,5,31,41,10,43.18,51.08,7.90,0,3,3,,betano contact telefon,betano contact telefon,700,700,10,8,2,
https://biletu-zilei.com/scoala-de-pariuri/durata-meci-de-fotbal/,,,30,40,10,,,,,5,6,1,cat dureaza un meci de fotbal,cat dureaza un meci de fotbal,300,500,6,7,-1,
https://biletu-zilei.com/coduri-bonus/cod-promo-las-vegas/,,4.5,3,40,37,4.21,47.51,43.29,168,1,13,12,cod promo las vegas,cod bonus las vegas,200,250,13,8,,
https://biletu-zilei.com/blog-pariuri-cazino/winner-fun/,,,20,39,19,22.97,44.39,21.42,,1,1,,winner fun,winner fun,800,3100,10,13,-3,
https://biletu-zilei.com/ponturi-hochei-pe-gheata/,,,7,39,32,2.36,29.60,27.24,,2,3,1,ponturi hochei azi,ponturi hochei azi,150,150,10,2,8,
https://biletu-zilei.com/rotiri-gratuite-cazino/totogaming-rotiri-gratuite/,,4.5,10,38,28,7.86,30.67,22.81,154,2,2,,totogaming bonus fara depunere,totogaming bonus fara depunere,2400,2300,18,13,5,
https://biletu-zilei.com/agentii-stradale-de-pariuri/winner-agentii/,,4.6,32,37,5,15.47,18.17,2.70,149,8,8,,agentii winner,agentii winner,150,150,3,3,0,
https://biletu-zilei.com/scoala-de-pariuri/durata-meci-handbal/,,4.4,27,36,9,,,,0,8,11,3,cat dureaza un meci de handbal,cat dureaza un meci de handbal,250,250,8,8,0,
https://biletu-zilei.com/tutoriale/betano-inregistrare/,,,28,36,8,67.99,93.63,25.64,,3,3,,betano inregistrare,inregistrare betano,100,300,3,6,,
https://biletu-zilei.com/blog-pariuri-cazino/bilet-virtual-superbet/,,4.4,40,36,-4,41.10,36.35,-4.74,13,5,5,,superbet creare bilet,superbet bilet virtual,150,100,4,4,,
https://biletu-zilei.com/coduri-bonus/cod-bonus-casa-pariurilor/,,4.6,32,35,3,72.06,74.92,2.85,164,4,4,,cod promotional casa pariurilor,cod promotional casa pariurilor,200,200,6,6,0,
https://biletu-zilei.com/coduri-bonus/cod-bonus-superbet/,,,14,35,21,50.11,125.75,75.64,,2,3,1,cod bonus superbet,cod bonus superbet,3600,3200,19,15,4,
https://biletu-zilei.com/metode-plata/netbet-depunere-minima/,,,35,35,,,,,,1,1,,netbet depunere minima,netbet depunere minima,100,100,1,1,0,
https://biletu-zilei.com/loterii-internationale/loto-turcia-superlotto-6-60/,,,30,35,5,,,,,3,3,,turcia 6/60,loto turcia 6/60,150,150,4,4,,
https://biletu-zilei.com/loterii-internationale/loto-sua-wisconsin-badger-5-31/,,4.5,38,34,-4,,,,0,5,8,3,loto wisconsin badger 5 31 rezultate,loto wisconsin badger 5/31 rezultate,800,900,10,13,,
https://biletu-zilei.com/loterii-internationale/loto-austria-645/,,,1,34,33,0.34,7.71,7.38,,1,2,1,austria 6/45,austria 6/45,800,800,23,9,14,
https://biletu-zilei.com/tutoriale/mozzartbet-verificare-cont/,,,18,33,15,27.32,27.32,0.00,,3,6,3,cont mozzart,mozzart verificare bilet fotbal,200,100,5,2,,
https://biletu-zilei.com/coduri-bonus/cashpot-cod-bonus/,,4.5,12,33,21,7.76,24.36,16.60,166,1,5,4,cashpot bonus,cashpot bonus fara depunere,250,400,7,8,,
https://biletu-zilei.com/metode-contact-cazino/winner-contact/,,,18,33,15,16.34,31.06,14.73,,6,6,,winner contact,winner contact,250,250,9,4,5,
https://biletu-zilei.com/blog-pariuri-cazino/verificare-bilet-magnumbet/,,,40,32,-8,31.70,26.62,-5.09,,4,3,-1,verificare bilet magnum bet,verificare bilet magnum bet,100,100,3,3,0,
https://biletu-zilei.com/casino-online/cazinouri-skrill/,New,,,31,31,,22.03,22.03,,,2,2,,skrill cazinouri,,80,,1,,
https://biletu-zilei.com/coduri-bonus/cod-bonus-winbet/,,,1,30,29,0.00,43.83,43.83,,2,6,4,winbet cod promotional,cod bonus winbet,40,400,8,9,,
https://biletu-zilei.com/pacanele/jocuri-superbet/,,,26,30,4,40.11,47.82,7.71,,3,2,-1,jocuri superbet care platesc,jocuri superbet care platesc,200,200,4,3,1,
