#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
11,rotiri gratuite winmasters,ro,52,200,2.50,,cod bonus winmasters,2026-06-30 22:33:23,Sitelinks,250,350,350,2018-11-14,"Informational,Commercial,Branded,Non-local",Romanian,"79, 112, 197, 183, 191, 157, 264, 277, 166, 149, 149, 110, 56, 60, 103, 230, 318, 176, 224, 199, 208, 323, 208, 162",,Lottery; Promotional giveaways
12,winmasters 50 rotiri,ro,51,150,0.90,,winmasters bonus fara depunere,2026-06-20 14:27:20,Sitelinks,150,900,900,2021-07-18,"Informational,Commercial,Branded,Non-local",Romanian,"102, 195, 328, 302, 228, 230, 288, 189, 99, 96, 107, 43, 29, 36, 76, 146, 231, 183, 153, 159, 159, 303, 160, 121",,Sports betting
13,winmasters bonus de bun venit,ro,48,150,4.00,,winmasters bonus fara depunere,2026-06-01 18:56:01,Sitelinks,150,300,300,2017-02-05,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"25, 37, 50, 46, 33, 67, 116, 184, 93, 67, 167, 192, 108, 113, 92, 121, 165, 161, 186, 171, 178, 232, 129, 105",,Sports betting
14,winmasters casino recenzie,ro,,150,,,,,,150,,,2021-01-28,,,"0, 1, 1, 0, 2, 0, 1, 0, 0, 2, 2, 0, 200, 152, 134, 175, 168, 231, 237, 80, 89, 83, 84, 93",,
15,winmasters rotiri gratuite,ro,47,150,0.50,,winmasters bonus fara depunere,2026-06-09 03:15:06,,150,400,400,2017-01-14,"Informational,Commercial,Branded,Non-local",Romanian,"109, 108, 163, 159, 177, 110, 172, 234, 131, 127, 192, 122, 77, 84, 139, 135, 111, 168, 194, 170, 146, 120, 125, 112","117, 95, 95, 85, 80, 89, 128, 115, 88, 67, 73, 64",Gambling
16,winmasters pariuri,ro,,150,,,,,,200,,,2015-09-02,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 3, 0, 156, 171, 136, 186, 143, 203, 204, 151, 164, 205, 211, 152",,Sports betting; Sports
17,aplicatie winmasters,ro,,150,,,,,,150,,,2015-12-09,,,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 66, 90, 158, 172, 214, 220, 199, 194, 155, 177, 160, 122",,
18,winmasters retragere,ro,0,150,1.10,,winmasters retragere,2026-06-03 08:57:32,Sitelinks,150,40,40,2016-02-18,"Informational,Transactional,Branded,Non-local",Romanian,"0, 0, 0, 2, 3, 2, 7, 3, 3, 7, 5, 4, 79, 101, 91, 65, 152, 160, 177, 143, 180, 181, 393, 132",,Sports betting; General reference
19,winmasters contact,ro,1,150,0.45,,winmasters contact,2026-06-16 11:00:49,,150,70,70,2015-09-15,"Informational,Branded,Non-local",English,"34, 44, 60, 27, 22, 50, 83, 103, 80, 102, 101, 64, 71, 114, 109, 153, 190, 309, 255, 198, 240, 161, 189, 217","218, 229, 214, 215, 215, 230, 235, 223, 229, 227, 228, 213",Sports betting; Business
20,winmasters com pariuri sportive,ro,,150,0.40,,,,,200,,,2021-02-20,"Informational,Navigational,Commercial,Branded,Non-local",Romanian,"0, 0, 0, 0, 0, 2, 4, 0, 7, 0, 0, 0, 8, 32, 35, 5, 5, 6, 71, 262, 244, 837, 571, 236",,Sports betting
21,winmasters pareri,ro,24,150,1.40,1.21,winmasters pareri,2026-07-06 11:41:39,,200,150,150,2015-09-01,"Informational,Commercial,Branded,Non-local",Romanian,"16, 10, 12, 11, 14, 9, 17, 28, 18, 21, 23, 11, 94, 120, 121, 129, 246, 192, 186, 170, 167, 188, 252, 222",,Sports betting; Price comparisons
22,winmasters online,ro,,100,,,,,,250,,,2017-11-21,,,"0, 5, 0, 0, 4, 0, 0, 1, 2, 3, 6, 0, 124, 139, 123, 125, 105, 165, 170, 122, 110, 153, 141, 62",,
23,pareri winmasters,ro,,100,1.40,,,,,100,,,2015-09-15,"Informational,Commercial,Branded,Non-local",Romanian,"33, 32, 36, 35, 11, 5, 16, 11, 6, 5, 9, 3, 67, 84, 63, 71, 143, 151, 139, 93, 84, 108, 105, 104",,Sports betting
24,winmasters mobile,ro,,100,,,,,,200,,,2015-09-27,"Informational,Commercial,Branded,Non-local",English,"1, 0, 1, 0, 4, 0, 1, 1, 1, 1, 1, 0, 83, 108, 90, 103, 124, 161, 149, 137, 156, 139, 85, 93",,Sports betting
25,winmasters bonus code,ro,,100,,,,,,350,,,2016-02-05,,,"33, 33, 31, 33, 31, 31, 31, 33, 54, 42, 50, 55, 63, 71, 101, 97, 134, 159, 133, 122, 123, 201, 146, 115",,
26,pariuri winmasters,ro,,100,,,,,,100,,,2015-10-15,,,"0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 56, 61, 45, 70, 117, 149, 169, 145, 125, 172, 150, 108",,
27,winmasters app,ro,,100,2.00,,,,,400,,,2016-01-16,,,"1, 5, 3, 2, 5, 11, 7, 5, 2, 4, 5, 6, 92, 108, 82, 108, 124, 143, 143, 135, 137, 143, 164, 130",,
28,winmasters live,ro,,100,1.40,1.18,,,,300,,,2015-12-29,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",English,"0, 0, 0, 0, 4, 2, 0, 2, 1, 1, 3, 1, 114, 124, 96, 115, 89, 121, 139, 121, 111, 166, 108, 95",,Sports betting
29,retragere winmasters,ro,,100,,,,,,100,,,2016-01-18,,,"0, 0, 0, 0, 0, 0, 0, 5, 4, 2, 2, 2, 73, 83, 83, 52, 130, 130, 133, 85, 132, 152, 131, 90",,
30,winmasters cod bonus fara depunere,ro,,100,2.50,,,,,150,,,2022-10-15,,,"0, 0, 28, 22, 11, 8, 1, 75, 107, 9, 26, 42, 38, 19, 11, 53, 95, 121, 165, 194, 221, 263, 168, 153",,
31,winmasters bonus fara depunere 2024,ro,,90,,,,,,90,,,2024-09-22,,,"0, 0, 18, 64, 179, 121, 82, 93, 86, 85, 78, 30, 12, 14, 7, 48, 94, 95, 105, 130, 131, 191, 122, 103",,
32,winmasters apk,ro,58,90,2.50,,winmasters apk,2026-06-17 15:20:36,,250,30,50,2018-05-08,"Informational,Transactional,Branded,Non-local",,"3, 6, 10, 4, 8, 4, 8, 2, 0, 3, 3, 3, 66, 87, 61, 100, 126, 113, 146, 63, 62, 84, 124, 79",,Sports betting; Add-ons
33,winmasters recenzie,ro,,80,,,,,,90,,,2016-02-28,,,"2, 1, 1, 0, 2, 0, 0, 0, 1, 2, 3, 0, 66, 80, 76, 78, 84, 100, 110, 81, 91, 86, 91, 91",,
34,oferte winmasters,ro,,70,,,,,,70,,,2025-05-02,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 60, 64, 17, 16, 29, 128, 166, 72, 47, 66, 78, 63",,
35,bonus winmasters casino,ro,,70,,,,,,100,,,2017-11-28,,,"0, 0, 0, 0, 3, 0, 1, 0, 0, 3, 2, 0, 49, 51, 74, 48, 96, 82, 111, 71, 60, 63, 82, 66",,
36,winmasters bonus aniversar,ro,,60,,,,,,70,,,2025-05-25,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 17, 34, 41, 42, 76, 64, 83, 120, 55, 79, 55, 61",,
37,winmasters casino bonus,ro,49,50,3.50,,winmasters bonus fara depunere,2026-06-09 05:06:26,,250,400,400,2020-03-02,"Informational,Commercial,Branded,Non-local",English,"34, 33, 28, 29, 39, 53, 48, 47, 34, 48, 34, 52, 41, 39, 35, 35, 45, 59, 54, 53, 40, 54, 40, 58","47, 45, 41, 41, 51, 65, 60, 59, 47, 60, 46, 64",Gambling
38,winmasters android,ro,,50,,,,,,50,,,2015-10-30,,,"0, 0, 0, 1, 0, 0, 0, 1, 0, 3, 1, 0, 45, 51, 35, 31, 35, 65, 64, 48, 44, 40, 43, 48",,
39,inregistrare winmasters,ro,,50,,,,,,60,,,2015-10-17,,,"0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 1, 0, 38, 60, 41, 48, 35, 66, 78, 68, 53, 57, 63, 56",,
40,winmasters înșelătorie,ro,,50,,,,,,70,,,2022-03-14,,,"0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 127, 31, 36, 34, 31, 38, 41, 39, 39, 40, 69, 51",,
41,bonus winmasters,ro,55,50,2.50,1.39,winmasters bonus,2026-06-02 17:42:18,,100,600,600,2015-09-07,"Informational,Commercial,Transactional,Branded,Non-local",English,"55, 56, 50, 42, 44, 48, 58, 52, 43, 47, 47, 51, 55, 56, 50, 42, 44, 48, 58, 52, 43, 47, 47, 51","55, 56, 50, 42, 44, 48, 58, 52, 43, 47, 47, 51",Sports betting
42,winmasters cont,ro,,50,1.10,,,,,50,,,2018-03-15,"Informational,Transactional,Branded,Non-local",Romanian,"1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 1, 38, 48, 29, 10, 2, 68, 111, 52, 32, 50, 101, 59",,Sports betting
43,winmasters recenzii,ro,,50,,,,,,60,,,2015-09-24,,,"0, 0, 2, 5, 2, 6, 16, 16, 6, 1, 7, 6, 40, 40, 43, 54, 47, 48, 64, 59, 57, 55, 57, 60",,
44,verificare cont winmasters,ro,,50,,,,,,50,,,2017-03-23,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 11, 21, 21, 21, 27, 54, 76, 79, 51, 27, 37, 90, 48",,
