#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (06-2024 - 05-2026),SV Forecasting trend (06-2026 - 06-2027),Category
11,platinum casino bonus fara depunere,ro,48,1100,1.00,,platinum casino bonus fara depunere,2026-06-15 11:20:04,,1400,250,250,2020-03-16,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"866, 1121, 1456, 1697, 2106, 2188, 2569, 3926, 990, 1688, 1738, 2120, 1695, 1496, 2132, 1704, 1691, 1140, 1441, 1110, 273, 194, 249, 493","218, 234, 567, 509, 644, 437, 612, 850, 38, 229, 377, 434, 171",Gambling
12,bonus fara depunere casino nou,ro,75,1100,0.90,,rotiri gratuite fara depunere,2026-06-08 10:43:58,,1200,168000,172000,2022-09-17,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"140, 115, 212, 170, 176, 549, 577, 588, 575, 322, 464, 466, 377, 631, 762, 1099, 1143, 1397, 1395, 1332, 1310, 1205, 1381, 1370","1329, 1495, 1534, 1655, 1568, 1749, 1649, 1553, 1524, 1414, 1585, 1569, 1523",Gambling
13,manhattan casino bonus fara depunere,ro,40,1000,,,manhattan casino,2026-06-26 22:10:50,Sitelinks,1000,1400,1500,2023-06-13,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"95, 111, 125, 144, 125, 97, 97, 143, 92, 88, 55, 29, 21, 60, 68, 97, 215, 866, 1045, 1392, 1275, 1692, 1987, 1181",1613,Gambling
14,king casino bonus fara depunere,ro,0,800,,,,2026-05-05 20:49:48,,900,,,2025-08-09,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 563, 771, 860, 905, 842, 1190, 1050, 1019, 923, 765",898,
15,casino nou bonus fara depunere,ro,73,800,0.80,,rotiri gratuite fara depunere,2026-06-10 23:16:55,,800,166000,169000,2022-11-04,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"254, 309, 258, 202, 247, 581, 702, 721, 569, 580, 382, 305, 247, 411, 955, 1044, 527, 1074, 749, 808, 809, 828, 831, 846","856, 906, 976, 1007, 988, 1040, 1081, 1139, 1140, 1160, 1162, 1177, 1187",Gambling
16,prowin casino bonus fara depunere,ro,0,800,,,prowin,2026-05-29 18:50:24,,900,,,2025-07-14,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 265, 1088, 1206, 1638, 1427, 1035, 817, 784, 722, 403, 595",,
17,joker casino bonus fara depunere,ro,0,800,,,110 rotiri gratuite fara depunere,2026-06-09 08:47:24,,800,,,2025-12-19,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1900, 1087, 724, 1544, 1680, 1239",1486,
18,32 rosu casino bonus fara depunere,ro,,700,,,,,,700,,,2025-07-11,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3663, 951, 400, 333, 346, 256, 334, 420, 363, 311, 199",290,
19,vbet casino bonus fara depunere,ro,,600,0.70,,,,,600,,,2025-01-17,,,"0, 0, 0, 0, 0, 0, 0, 12, 6, 2, 5, 6, 8, 36, 1821, 1970, 733, 408, 601, 510, 348, 204, 135, 50",132,
20,princess casino bonus fara depunere,ro,67,600,1.80,,rotiri gratuite fara depunere,2026-06-08 03:57:18,,800,3800,3900,2020-08-15,"Informational,Commercial,Branded,Non-local",Romanian,"319, 727, 581, 400, 697, 708, 720, 606, 573, 956, 1282, 1328, 575, 578, 347, 399, 398, 399, 409, 439, 416, 427, 462, 448","383, 408, 355, 288, 366, 385, 383, 420, 391, 406, 439",Gambling
21,frank casino bonus fara depunere,ro,48,500,1.10,,frank casino bonus fara depunere,2026-06-13 17:17:55,Sitelinks,700,300,300,2021-08-14,"Informational,Commercial,Branded,Non-local",Romanian,"251, 207, 255, 214, 314, 393, 318, 718, 682, 364, 293, 302, 380, 576, 558, 892, 454, 804, 349, 538, 511, 481, 477, 434","466, 461, 501, 545, 529, 595, 535, 581, 554, 524, 520",Gambling
22,bonus casino fara depunere 2026,ro,,500,,,,,,500,,,2026-01-06,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 631, 737, 1170, 956, 1325",1151,
23,casino fara depunere bonus,ro,75,500,2.50,,rotiri gratuite fara depunere,2026-06-07 21:30:03,,600,168000,172000,2017-03-06,"Informational,Commercial,Non-branded,Non-local",Romanian,"230, 191, 210, 215, 265, 263, 287, 544, 225, 195, 495, 408, 393, 482, 556, 190, 185, 658, 734, 575, 547, 552, 586, 595","591, 595, 612, 594, 604, 659, 693, 718, 690, 695, 728, 737, 733",Gambling
24,totogaming casino bonus fara depunere,ro,,500,,,,,,600,,,2024-01-30,,,"92, 13, 12, 37, 31, 44, 24, 31, 43, 27, 60, 46, 44, 328, 226, 186, 266, 254, 356, 484, 566, 690, 740, 856",762,
25,spin.ro casino bonus fara depunere,ro,,450,0.90,,,,,500,,,2024-03-12,,,"47, 214, 261, 265, 603, 484, 585, 591, 390, 387, 313, 257, 320, 294, 412, 411, 484, 466, 460, 465, 549, 439, 362, 442","436, 446, 456, 452, 483, 467, 473, 469, 446, 440, 431, 427, 422",
26,lady casino bonus fara depunere,ro,,450,0.60,,,,,450,,,2024-09-26,,,"0, 0, 0, 0, 2521, 1646, 1055, 908, 614, 608, 734, 604, 323, 360, 530, 632, 940, 707, 601, 275, 233, 198, 169, 143","122, 104, 88, 75, 64, 54, 46, 40, 40, 40, 40, 40, 40",
27,conti casino bonus fara depunere,ro,50,450,1.10,,300 rotiri gratuite fara depunere,2026-05-23 00:02:57,,500,90,90,2022-02-28,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"709, 714, 871, 868, 715, 584, 704, 726, 696, 854, 696, 467, 450, 508, 422, 503, 540, 391, 469, 476, 428, 492, 470, 444","472, 443, 466, 364, 437, 385, 420, 426, 379, 443, 422, 397, 425",Gambling
28,swiper casino bonus fara depunere,ro,0,450,,,,2026-04-14 14:28:44,,450,,,2025-09-08,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 622, 555, 806, 799, 761, 630, 414, 563",,
29,casino bonus fara depunere 2025,ro,,400,,,,,,400,,,2025-01-03,,,"0, 0, 0, 0, 0, 0, 0, 344, 276, 219, 119, 165, 164, 309, 402, 634, 469, 390, 428, 451, 590, 270, 197, 154",207,
30,casino bonus de bun venit fara depunere,ro,75,400,3.50,,rotiri gratuite fara depunere,2026-06-07 10:04:17,,450,168000,172000,2018-10-25,"Informational,Commercial,Non-branded,Non-local",Romanian,"98, 78, 97, 97, 150, 185, 187, 192, 227, 216, 208, 220, 182, 219, 217, 468, 389, 421, 420, 434, 446, 439, 434, 455","428, 442, 441, 486, 469, 481, 489, 503, 515, 508, 503, 524, 497",Casino games; Gambling
31,casino master bonus fara depunere,ro,,400,0.60,,,,,400,,,2024-02-19,,,"42, 31, 70, 172, 261, 214, 214, 216, 310, 176, 138, 140, 114, 171, 265, 189, 326, 606, 611, 582, 582, 560, 538, 532","511, 510, 519, 530, 543, 540, 533, 524, 530, 496, 478, 474",
32,mr play casino bonus fara depunere,ro,,400,,,,,,400,,,2025-07-15,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 146, 333, 349, 303, 928, 528, 562, 592, 374, 229, 373",,
33,luck casino bonus fara depunere,ro,67,400,1.00,,rotiri gratuite fara depunere,2026-06-27 04:43:13,,500,48000,49000,2022-05-05,"Informational,Commercial,Branded,Non-local",Romanian,"182, 282, 356, 354, 351, 419, 409, 482, 386, 314, 201, 324, 275, 395, 575, 676, 593, 406, 407, 413, 352, 324, 312, 270","245, 292, 359, 228, 201, 177, 163, 182, 140, 126, 128, 99",Gambling
34,spin casino bonus fara depunere,ro,,400,0.60,,,,,450,,,2024-03-10,,,"155, 115, 706, 703, 579, 571, 381, 705, 381, 360, 248, 305, 251, 656, 789, 757, 720, 235, 296, 323, 269, 258, 239, 236","214, 223, 275, 260, 238, 213, 193, 215, 168, 158, 145, 144, 127",
35,prima casino bonus fara depunere,ro,53,350,1.20,,prima casino,2026-06-09 08:43:29,,400,,,2024-10-08,,,"0, 0, 0, 0, 1354, 1371, 1376, 1645, 897, 737, 609, 495, 219, 490, 607, 568, 660, 696, 186, 158, 134, 114, 97, 83","70, 60, 51, 43, 37, 31, 29, 29, 29, 29, 29, 29, 29",
36,ultrabet casino bonus fara depunere,ro,,350,,,,,,400,,,2025-06-27,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 90, 230, 230, 358, 558, 800, 527, 365, 216, 216, 260",231,
37,bilion ro casino bonus fara depunere,ro,,350,,,,,,350,,,2025-11-24,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 91, 550, 794, 1055, 484, 296",608,
38,maxwin casino bonus fara depunere,ro,,350,0.70,,,,,600,,,2025-05-13,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 320, 883, 854, 410, 413, 420, 291, 431, 348, 239, 164, 8, 8","8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8",
39,vip bet casino bonus fara depunere,ro,,350,,,,,,350,,,2026-02-26,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 904, 719, 1436",1015,
40,million casino bonus fara depunere,ro,47,350,1.20,,million casino,2026-05-17 01:54:46,"Top ads,Paid sitelinks,Sitelinks,Bottom ads",400,18000,20000,2023-08-03,"Informational,Commercial,Branded,Non-local",Romanian,"594, 989, 570, 465, 315, 210, 318, 324, 209, 160, 130, 135, 98, 103, 106, 234, 503, 893, 429, 441, 438, 390, 399, 398","369, 408, 361, 353, 434, 310, 291, 311, 278, 250, 257",Gambling
41,777 casino bonus fara depunere,ro,,350,,,,,,350,,,2023-02-09,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 250, 777, 949, 832, 639, 177, 141",318,
42,billion casino bonus fara depunere,ro,,300,,,,,,350,,,2025-11-13,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 246, 243, 942, 1041, 472, 307, 577",,
43,royal casino bonus fara depunere,ro,55,300,0.90,,royal casino bonus fara depunere,2026-06-20 08:30:04,,350,150,150,2024-05-29,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"119, 508, 4906, 4080, 3255, 1789, 1466, 1159, 1424, 1158, 969, 650, 428, 408, 396, 287, 623, 380, 102, 156, 144, 139, 125, 165",150,Gambling
44,topbet casino bonus fara depunere,ro,,300,0.80,,,,,300,,,2025-09-28,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 39, 438, 361, 1190, 554, 363, 306, 57, 21",129,
45,player casino bonus fara depunere,ro,51,300,0.90,,rotiri gratuite fara depunere,2026-05-28 01:30:20,Sitelinks,400,2500,2500,2022-12-21,"Informational,Commercial,Branded,Non-local",Romanian,"57, 96, 97, 118, 119, 413, 498, 496, 221, 145, 118, 178, 183, 198, 246, 435, 433, 403, 389, 490, 388, 321, 269, 281","245, 211, 194, 192, 194, 197, 203, 322, 225, 169, 124",Casino games; Gambling
46,fortuna palace casino bonus fara depunere,ro,56,300,,,rotiri gratuite fortuna,2026-06-24 08:53:45,,300,,,2025-01-06,,,"0, 0, 0, 0, 0, 0, 0, 122, 21, 22, 2, 17, 93, 119, 268, 398, 507, 622, 364, 142, 185, 246, 205, 163",204,
47,seven casino bonus fara depunere,ro,59,300,1.20,,seven bet,2026-06-18 22:47:55,,400,1200,1200,2022-07-03,"Informational,Commercial,Branded,Non-local",Romanian,"263, 260, 325, 392, 472, 590, 481, 380, 203, 305, 309, 466, 458, 520, 431, 300, 438, 317, 208, 216, 222, 230, 216, 196","188, 135, 253, 195, 229, 229, 211, 178, 182, 192, 177, 157, 150",Gambling
48,casino online bonus fara depunere 2025,ro,,250,,,,,,250,,,2025-02-22,,,"0, 0, 0, 0, 0, 0, 0, 0, 11, 38, 10, 0, 118, 272, 337, 253, 410, 377, 289, 245, 130, 172, 131, 136",,
49,casino online cu bonus fara depunere,ro,77,250,2.00,,rotiri gratuite fara depunere,2026-05-28 20:03:44,,300,184000,188000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"116, 167, 77, 119, 142, 187, 225, 188, 277, 178, 112, 145, 73, 145, 138, 273, 213, 357, 223, 237, 309, 274, 263, 246","215, 226, 225, 263, 271, 312, 286, 289, 376, 331, 317, 296, 258",Gambling
50,game world casino bonus fara depunere,ro,52,250,0.15,,rotiri gratuite fara depunere,2026-05-22 18:35:26,,300,27000,27000,2022-04-04,"Informational,Commercial,Branded,Non-local",Romanian,"157, 191, 131, 84, 159, 127, 177, 93, 94, 73, 72, 124, 154, 424, 283, 302, 266, 273, 240, 255, 233, 256, 245, 254","242, 271, 253, 254, 265, 249, 255, 261, 239, 262, 251, 260",Gambling
51,don casino bonus fara depunere,ro,55,250,1.10,,don.ro bonus fara depunere,2026-06-02 23:23:11,Sitelinks,250,350,350,2023-12-01,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"199, 162, 205, 255, 459, 380, 566, 575, 692, 578, 570, 470, 201, 261, 118, 206, 230, 348, 312, 293, 274, 231, 227, 197","148, 181, 172, 209, 246, 252, 305, 287, 268, 226, 224, 194, 145",Sports betting
52,mozzart casino bonus fara depunere,ro,49,250,0.60,,mozzart casino bonus fara depunere,2026-06-10 17:19:05,,300,100,100,2021-04-21,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"29, 29, 40, 67, 38, 48, 255, 107, 101, 82, 77, 134, 166, 182, 271, 297, 490, 285, 179, 240, 243, 252, 207, 203","200, 201, 200, 202, 201, 208, 210, 199, 200, 211, 166, 163, 161",Gambling
53,las vegas casino bonus fara depunere,ro,50,250,1.20,,las vegas rotiri gratuite,2026-05-21 12:13:15,"Top ads,Paid sitelinks,Sitelinks",300,1700,1700,2021-08-27,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"318, 263, 471, 315, 322, 486, 595, 887, 390, 375, 306, 200, 136, 75, 169, 226, 126, 222, 462, 352, 283, 309, 266, 277","265, 257, 352, 324, 330, 378, 419, 401, 332, 358, 315, 326, 315",Gambling
54,bonus casino fara depunere 2025,ro,,250,,,,,,300,,,2025-01-15,,,"0, 0, 0, 0, 0, 0, 0, 65, 148, 192, 440, 718, 397, 421, 287, 270, 197, 209, 413, 248, 190, 186, 146, 100",144,
55,1 casino bonus fara depunere,ro,,250,,,,,,250,,,2024-10-25,,,"0, 0, 0, 0, 62, 897, 515, 559, 470, 337, 115, 110, 65, 64, 165, 150, 245, 299, 182, 233, 283, 203, 296, 347",283,
56,bet7 casino bonus fara depunere,ro,,250,0.70,,,,,300,,,2024-12-02,,,"0, 0, 0, 0, 9, 9, 741, 149, 93, 52, 41, 115, 178, 75, 57, 135, 180, 349, 436, 772, 520, 243, 63, 56",123,
57,one casino bonus fara depunere,ro,,250,0.80,,,,,400,,,2024-10-20,,,"0, 0, 0, 0, 1515, 1603, 1585, 2868, 1851, 983, 572, 576, 454, 464, 386, 465, 406, 205, 82, 81, 74, 94, 74, 66",83,
58,don.ro casino bonus fara depunere,ro,,250,0.90,,,,,250,,,2023-12-05,,,"122, 146, 121, 230, 518, 514, 414, 427, 502, 423, 345, 416, 283, 292, 139, 279, 237, 275, 199, 207, 210, 197, 185, 192","180, 181, 171, 184, 208, 206, 207, 204, 205, 193, 180, 188, 175",
59,yoji casino bonus fara depunere,ro,56,250,1.00,,yoji casino,2026-05-28 06:23:00,,250,1000,1100,2023-05-10,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"198, 163, 167, 140, 205, 378, 379, 481, 463, 375, 373, 717, 559, 354, 162, 135, 141, 123, 135, 219, 273, 272, 124, 245","174, 142, 204, 138, 81, 72, 61, 70, 46, 74, 28, 114, 53",Gambling
60,oriental casino bonus fara depunere,ro,,250,,,,,,250,,,2025-02-02,,,"0, 0, 0, 0, 0, 0, 0, 0, 54, 43, 37, 108, 193, 244, 235, 206, 201, 207, 192, 339, 411, 101, 194, 392",231,
61,coduri bonus casino fara depunere,ro,64,200,1.10,,bonus fara depunere,2026-06-14 17:37:43,Sitelinks,300,135000,139000,2022-06-03,"Informational,Commercial,Non-branded,Non-local",Romanian,"137, 162, 172, 314, 208, 142, 261, 263, 309, 205, 134, 195, 133, 176, 165, 231, 246, 196, 208, 257, 241, 326, 207, 288","265, 276, 279, 308, 308, 297, 312, 318, 325, 322, 314, 329, 309",Gambling
62,winmasters casino bonus fara depunere,ro,,200,,,,,,200,,,2021-06-20,,,"0, 0, 0, 0, 0, 0, 0, 0, 2, 29, 32, 35, 32, 37, 176, 203, 141, 151, 220, 286, 287, 221, 251, 168",214,
63,lucky seven casino bonus fara depunere,ro,,200,,,,,,250,,,2024-09-01,,,"0, 0, 0, 186, 169, 286, 299, 335, 97, 112, 113, 136, 54, 132, 118, 198, 159, 190, 133, 196, 211, 189, 174, 392",252,
64,win2 casino bonus fara depunere,ro,51,200,1.10,,rotiri gratuite fara depunere,2026-05-19 07:16:28,,200,45000,45000,2023-07-23,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"79, 65, 76, 23, 14, 10, 25, 44, 40, 38, 18, 29, 22, 37, 28, 48, 101, 128, 440, 567, 104, 293, 179, 215",229,Gambling
65,zing casino bonus fara depunere,ro,,200,,,,,,200,,,2026-02-25,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 364, 652, 1056",693,
66,casino bonus fara depunere 2026,ro,,200,,,,,,200,,,2026-01-06,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 303, 328, 483, 617, 547",550,
67,casino romania bonus fara depunere,ro,72,200,2.00,,bonus fara depunere,2026-06-20 14:12:26,,350,131000,134000,2018-05-13,"Informational,Commercial,Non-branded,Non-local",Romanian,"111, 110, 247, 167, 135, 197, 233, 233, 61, 42, 97, 183, 177, 150, 157, 224, 205, 267, 249, 243, 212, 201, 190, 192","195, 194, 210, 190, 175, 179, 170, 179, 141, 139, 125, 132",Gambling
68,victory bet casino bonus fara depunere,ro,,200,,,,,,250,,,2024-12-31,,,"0, 0, 0, 0, 0, 0, 8, 90, 7, 22, 40, 119, 135, 320, 620, 440, 136, 49, 84, 109, 128, 105, 68, 103",93,
69,eldorado casino bonus fara depunere,ro,46,200,1.00,,eldorado casino 120 rotiri gratuite,2026-05-21 04:32:40,,200,90,90,2021-11-23,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"48, 98, 98, 101, 74, 63, 91, 97, 55, 63, 48, 78, 129, 197, 258, 235, 251, 220, 185, 128, 73, 154, 123, 149",142,Gambling
70,hotspins casino bonus fara depunere,ro,,200,,,,,,200,,,2024-12-19,,,,,
71,bonus fara depunere casino strainatate,ro,39,200,1.10,,cazinouri internationale cu bonus fara depunere,2026-05-26 13:28:07,Sitelinks,250,250,250,2020-12-10,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"164, 149, 149, 158, 164, 168, 171, 181, 185, 182, 182, 204, 201, 185, 186, 195, 201, 205, 207, 218, 222, 219, 219, 241","237, 222, 223, 232, 237, 242, 244, 255, 258, 256, 256, 278, 274",Gambling
72,spin casino bonus fara depunere 200 rotiri,ro,,200,1.10,,,,,250,,,2024-07-20,,,"0, 79, 134, 201, 372, 673, 686, 848, 691, 697, 552, 450, 373, 303, 301, 202, 167, 251, 142, 121, 103, 87, 74, 63","54, 46, 39, 33, 28, 24, 20, 17, 15, 15, 15, 15, 15",
73,ice casino bonus fara depunere,ro,57,150,0.90,,ice casino bonus fara depunere,2026-05-27 05:08:57,,250,100,100,2022-03-02,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"4, 2, 31, 10, 7, 4, 2, 1, 4, 0, 0, 1, 2, 170, 156, 155, 161, 167, 190, 172, 186, 184, 240, 161",196,Gambling
74,wacko casino bonus fara depunere,ro,,150,0.80,,,,,200,,,2024-09-18,,,,,
75,napoleon casino bonus fara depunere 150 rotiri,ro,,150,,,,,,150,,,2025-10-10,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 86, 137, 237, 436, 197, 175, 155",177,
76,pingwin casino bonus fara depunere,ro,,150,,,,,,150,,,2025-11-12,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 154, 201, 311, 428, 281, 305, 230",272,
77,unibet casino bonus fara depunere,ro,,150,4.00,,,,,150,,,2021-06-06,,,"15, 16, 22, 23, 36, 21, 66, 71, 59, 64, 55, 36, 37, 143, 241, 154, 148, 138, 109, 116, 106, 106, 106, 102",106,
78,spin ro casino bonus fara depunere,ro,,150,,,,,,150,,,2025-08-04,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 20, 64, 257, 281, 292, 334, 174, 71, 123",123,
79,slotv casino bonus fara depunere,ro,50,150,1.40,,slotv,2026-06-16 13:08:00,,200,1100,1100,2021-09-18,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"29, 57, 201, 374, 462, 461, 161, 102, 124, 119, 185, 236, 127, 110, 101, 274, 267, 150, 164, 254, 147, 148, 179, 145","157, 141, 146, 181, 181, 161, 107, 100, 115, 121, 118, 114, 118",Gambling
80,zinx casino bonus fara depunere,ro,0,150,,,zinx,2026-06-09 08:46:36,,150,,,2026-02-15,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 216, 392, 650, 418",488,
81,av casino bonus fara depunere,ro,,150,,,,,,200,,,2024-12-19,,,"0, 0, 0, 0, 0, 0, 81, 516, 226, 395, 159, 206, 185, 87, 83, 81, 121, 200, 218, 190, 190, 151, 78, 63",99,
82,bonusbet casino bonus fara depunere,ro,,150,,,,,,150,,,2025-08-06,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 234, 252, 157, 36, 123, 214, 161, 116, 164, 202",162,
83,uwin casino bonus fara depunere,ro,,150,,,,,,150,,,2025-10-07,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 21, 665, 352, 171, 226, 206, 224",221,
