#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
11,uni bet,ro,61,900,0.20,1.12,unibet.ro,2026-06-18 23:27:10,Video preview,9100,15000,16000,2015-09-23,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"741, 737, 747, 902, 890, 1105, 1124, 1105, 1085, 890, 900, 730, 739, 905, 902, 931, 927, 939, 935, 926, 925, 771, 885, 858","821, 865, 838, 887, 910, 967, 951, 935, 914, 876, 885, 858",Sports betting
12,unibet. ro,ro,55,900,,,unibet,2026-07-03 15:55:10,,1700,143000,147000,2016-03-05,"Navigational,Branded,Non-local",,"784, 901, 694, 630, 579, 964, 799, 817, 877, 987, 669, 583, 790, 972, 875, 926, 968, 1185, 809, 771, 1003, 913, 665, 493",,Sports betting
13,unibet pariuri,ro,47,800,0.35,1.14,pariuri sportive,2026-06-27 11:28:18,"Sitelinks,Video preview",1100,13000,16000,2015-10-31,"Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"269, 220, 272, 230, 183, 412, 410, 399, 486, 739, 749, 327, 553, 673, 973, 827, 970, 1072, 973, 907, 907, 952, 896, 839","858, 906, 940, 1047, 991, 1075, 984, 919, 918, 964, 908, 851",Sports betting
14,unibet pariuri sportive,ro,38,800,0.30,,unibet,2026-07-05 18:11:24,Sitelinks,800,143000,147000,2015-09-16,"Navigational,Transactional,Branded,Non-local",Romanian,"769, 514, 628, 774, 520, 427, 638, 506, 770, 630, 523, 333, 656, 986, 809, 813, 794, 845, 811, 749, 803, 705, 691, 608","639, 582, 666, 654, 723, 766, 715, 658, 710, 615, 602, 520",Sports betting; Sports
15,cazino nou,ro,73,700,1.80,,unibet.ro casino,2026-06-21 20:18:10,,800,450,600,2021-08-20,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"152, 229, 232, 348, 353, 430, 433, 428, 435, 434, 427, 348, 562, 800, 816, 971, 841, 711, 721, 732, 734, 721, 697, 622","837, 963, 841, 923, 743, 642, 740, 748, 749, 734, 708, 632, 846",Gambling
16,pariuri sportive romania,ro,83,600,7.00,1.04,unibet,2026-07-08 02:24:42,,900,143000,147000,2015-09-09,"Informational,Commercial,Non-branded,Non-local",Romanian,"236, 229, 239, 308, 312, 305, 306, 294, 302, 441, 439, 360, 364, 441, 529, 542, 582, 605, 589, 713, 807, 519, 685, 738","672, 870, 963, 903, 899, 960, 874, 894, 933, 960, 1065, 1129",Sports betting; Sports
17,prefix olanda,ro,0,600,,0.4,prefix olanda,2026-06-21 10:44:23,"AI Overview,Thumbnail,People also ask,Image pack,Video preview",1500,90,90,2015-09-01,"Informational,Non-branded,Non-local",Romanian,"727, 756, 569, 682, 490, 565, 577, 611, 602, 663, 616, 851, 730, 761, 571, 678, 493, 562, 577, 612, 603, 664, 617, 850","730, 761, 572, 678, 496, 563, 578, 613, 604, 664, 618, 848",Phone service providers; Technical reference
18,unibet.ro casino,ro,42,500,,,casino nou,2026-06-08 01:36:27,,1000,150,150,2021-01-08,"Navigational,Transactional,Branded,Non-local",English,"300, 265, 194, 299, 359, 563, 588, 576, 670, 877, 1029, 587, 509, 844, 730, 632, 200, 509, 448, 624, 200, 318, 114, 95",,Gambling
19,unibet app,ro,51,450,3.50,0.96,unibet app,2026-07-06 12:34:07,,11000,300,350,2015-12-06,"Informational,Transactional,Branded,Non-local",English,"167, 171, 194, 201, 192, 306, 130, 365, 296, 573, 369, 681, 580, 876, 352, 291, 345, 353, 555, 384, 374, 385, 352, 386","353, 359, 307, 390, 417, 408, 360, 342, 343, 334, 312, 337",Sports betting; Add-ons
20,unibet bonus,ro,58,450,2.50,1.15,unibet bonus,2026-06-09 12:53:55,,9600,500,500,2015-09-05,"Informational,Commercial,Branded,Non-local",English,"278, 278, 281, 418, 341, 424, 422, 754, 913, 770, 526, 288, 563, 509, 760, 464, 301, 382, 358, 393, 423, 378, 367, 367","346, 366, 379, 402, 370, 383, 357, 392, 423, 377, 366, 366",Sports betting
21,unibet uk,ro,79,450,1.30,,unibet uk,2026-07-04 00:55:00,Sitelinks,22000,150,39000,2016-08-10,"Navigational,Transactional,Branded,Non-local",,"260, 578, 592, 382, 308, 580, 475, 304, 310, 314, 384, 310, 395, 480, 383, 460, 384, 879, 634, 397, 384, 373, 415, 368","425, 658, 556, 435, 388, 722, 573, 371, 353, 351, 393, 345",Sports betting
22,unibet live,ro,65,400,0.09,1.3,unibet live,2026-06-07 21:31:13,Sitelinks,3800,500,500,2015-10-16,"Navigational,Commercial,Transactional,Branded,Non-local",English,"353, 412, 390, 433, 446, 417, 379, 399, 398, 409, 364, 408, 352, 411, 390, 432, 446, 417, 379, 399, 398, 409, 364, 408","352, 411, 390, 432, 446, 417, 379, 399, 398, 409, 364, 408",Sports betting
23,unibet online,ro,48,350,2.50,,unibet ro,2026-07-04 07:27:57,Sitelinks,1400,10000,13000,2015-09-14,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",English,"140, 177, 105, 139, 142, 323, 312, 584, 724, 720, 382, 317, 536, 437, 360, 367, 539, 552, 451, 214, 139, 107, 118, 110","85, 73, 102, 156, 183, 190, 175, 160, 112, 77, 48, 46",Sports betting
24,unibet pareri,ro,30,300,3.50,1.3,unibet pareri,2026-05-29 01:33:04,Sitelinks,350,350,350,2015-09-04,"Informational,Commercial,Branded,Non-local",Romanian,"165, 127, 166, 208, 127, 206, 208, 360, 440, 441, 363, 206, 326, 330, 618, 223, 349, 260, 298, 194, 287, 245, 236, 196","196, 167, 181, 169, 252, 360, 258, 153, 246, 204, 196, 156",Sports betting; Price comparisons
25,pariuri sportive unibet,ro,51,300,0.30,,unibet,2026-06-20 20:13:49,,400,128000,133000,2015-10-10,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"252, 199, 252, 304, 692, 242, 313, 242, 163, 204, 202, 248, 266, 272, 272, 329, 369, 420, 370, 304, 323, 297, 251, 280","273, 304, 287, 340, 416, 391, 400, 328, 349, 320, 270, 302",Sports betting
26,uniber,ro,31,300,0.15,0.7,unibet,2026-06-14 10:50:08,Sitelinks,6000,123000,127000,2015-09-24,"Informational,Navigational,Branded,Non-local",,"237, 232, 236, 279, 281, 358, 331, 330, 330, 296, 310, 236, 245, 293, 291, 290, 290, 306, 292, 289, 291, 288, 283, 271","266, 277, 269, 286, 286, 312, 294, 291, 293, 290, 286, 273",Business; Business
27,bonus unibet,ro,58,300,2.50,1.07,unibet bonus,2026-06-03 01:07:54,,2300,600,600,2015-09-15,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"263, 260, 263, 394, 321, 396, 402, 714, 863, 727, 474, 259, 420, 349, 615, 372, 193, 231, 261, 268, 302, 250, 214, 245","207, 222, 232, 246, 241, 273, 272, 280, 313, 262, 225, 257, 219",Sports betting
28,unibet autentificare,ro,72,250,0.09,,unibet.ro login,2026-06-02 06:20:52,,350,1900,2800,2015-09-25,"Navigational,Transactional,Branded,Non-local",Romanian,"142, 169, 208, 141, 106, 104, 181, 112, 139, 140, 172, 171, 127, 190, 165, 416, 342, 365, 315, 194, 138, 126, 156, 119","113, 156, 121, 141, 118, 130, 145, 116, 161, 169, 154, 117",Sports betting
29,unibet casino romania,ro,68,250,0.90,,casino online romania,2026-07-04 10:23:58,Sitelinks,500,41000,46000,2018-09-14,"Navigational,Transactional,Branded,Non-local",English,"58, 130, 36, 109, 169, 131, 51, 79, 55, 130, 59, 163, 354, 391, 420, 340, 225, 164, 141, 136, 130, 129, 120, 137","153, 156, 145, 140, 133, 119, 97, 91, 86, 84, 76, 93",Gambling
30,unibet casino online,ro,59,250,0.80,,sloturi online,2026-07-06 19:36:50,,2600,1300,1300,2015-09-20,"Navigational,Transactional,Branded,Non-local",Romanian,"267, 228, 282, 274, 336, 498, 416, 352, 468, 392, 265, 186, 450, 481, 530, 108, 141, 235, 160, 157, 168, 194, 173, 125","126, 150, 168, 167, 131, 163, 122, 102, 126, 145, 131, 81",Gambling
31,casino unibet,ro,67,200,0.30,,cazinouri online,2026-06-17 22:39:45,Sitelinks,5100,53000,58000,2015-09-20,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"162, 135, 142, 168, 214, 303, 217, 171, 167, 148, 154, 157, 220, 190, 178, 150, 156, 212, 192, 175, 179, 181, 179, 173","191, 175, 178, 186, 179, 210, 192, 175, 179, 181, 179, 173",Lottery
32,unibet fotbal,ro,44,200,0.50,,pariuri sportive,2026-06-26 23:52:59,,300,13000,16000,2016-07-30,"Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"0, 0, 0, 0, 0, 0, 0, 0, 0, 614, 1304, 689, 64, 425, 551, 73, 58, 86, 115, 73, 63, 75, 59, 66",,Sports betting; Soccer
33,pariuri unibet,ro,39,200,1.20,,pariuri sportive,2026-06-27 01:10:26,Sitelinks,200,13000,16000,2016-04-03,"Navigational,Transactional,Branded,Non-local",Romanian,"51, 33, 33, 36, 42, 41, 38, 40, 38, 48, 81, 33, 129, 143, 172, 171, 156, 261, 289, 205, 237, 183, 100, 114",,Sports betting; Sports
34,unibet promotii,ro,60,200,3.00,,cod bonus unibet,2026-06-06 06:40:11,Sitelinks,200,1000,1000,2015-11-26,"Informational,Commercial,Branded,Non-local",Romanian,"52, 62, 38, 46, 47, 52, 54, 43, 68, 66, 82, 56, 144, 154, 175, 173, 181, 289, 364, 221, 162, 162, 134, 118",,Sports betting
35,unibet aplicatie,ro,47,200,1.60,,unibet pariuri sportive,2026-06-05 08:13:35,,200,200,450,2015-12-18,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"117, 93, 162, 160, 162, 117, 96, 162, 208, 122, 167, 117, 125, 132, 168, 149, 150, 276, 266, 214, 236, 177, 172, 198","153, 150, 350, 241, 222, 223, 274, 220, 241, 180, 174, 200",Sports betting; Add-ons
36,unibet ro casino,ro,57,200,0.50,,unibet.ro casino,2026-06-20 08:42:44,,400,350,500,2021-06-13,"Informational,Navigational,Branded,Non-local",English,"66, 54, 38, 55, 67, 102, 36, 135, 33, 45, 55, 145, 174, 84, 53, 81, 207, 309, 227, 234, 229, 232, 247, 255","258, 250, 248, 269, 277, 296, 285, 293, 288, 291, 306, 314",Gambling
37,bonus unibet casino,ro,64,200,2.00,,bonus unibet casino,2026-06-17 03:52:29,,600,350,400,2019-08-21,"Informational,Commercial,Branded,Non-local",English,"36, 35, 35, 49, 61, 66, 52, 47, 44, 43, 54, 36, 159, 147, 169, 155, 197, 240, 270, 206, 231, 166, 117, 122",,Gambling
38,pareri unibet,ro,23,200,2.50,1.36,unibet pareri,2026-06-19 23:35:35,Sitelinks,200,350,350,2015-09-16,"Informational,Commercial,Branded,Non-local",Romanian,"37, 48, 40, 45, 46, 42, 56, 52, 63, 51, 49, 49, 126, 158, 162, 176, 278, 223, 221, 172, 146, 145, 145, 150",,Sports betting
39,uninet,ro,28,200,0.15,0.83,unibet,2026-06-08 12:27:59,,19000,126000,131000,2015-09-21,"Informational,Commercial,Branded,Non-local",,"100, 108, 103, 116, 116, 156, 171, 170, 148, 131, 134, 113, 120, 126, 193, 252, 201, 229, 227, 226, 231, 241, 238, 231","225, 219, 218, 223, 214, 229, 227, 226, 231, 241, 238, 231",Cloud computing; Finance; ISPs; Universities; Study abroad; Scientific institutions
40,unubet,ro,61,150,1.30,0.85,unibet,2026-07-01 04:44:44,Sitelinks,800,128000,132000,2015-10-16,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"88, 98, 84, 101, 106, 124, 100, 132, 112, 127, 150, 98, 131, 127, 130, 119, 138, 166, 176, 128, 124, 89, 115, 66",,Sports betting
41,unibet sport,ro,54,150,1.10,,pariuri sportive,2026-05-26 18:20:50,Sitelinks,16000,9600,9800,2018-11-07,"Navigational,Transactional,Branded,Non-local",Romanian,"115, 151, 90, 156, 160, 213, 99, 154, 167, 114, 117, 95, 104, 139, 78, 145, 148, 201, 87, 143, 156, 103, 106, 84","93, 129, 68, 134, 138, 191, 77, 133, 146, 93, 96, 74",Sports betting; Sports
42,unibet bonusuri,ro,50,150,1.80,,cod bonus unibet,2026-06-07 07:47:45,Sitelinks,150,1000,1000,2015-11-04,"Informational,Commercial,Branded,Non-local",Romanian,"30, 41, 34, 32, 35, 38, 35, 36, 42, 46, 46, 32, 114, 92, 129, 162, 165, 198, 177, 157, 122, 126, 97, 88",,Sports betting
43,unibet .ro,ro,62,150,0.20,,unibet,2026-06-04 10:22:16,"Sitelinks,Bottom ads,Paid sitelinks",700,126000,131000,2015-12-19,"Navigational,Transactional,Branded,Non-local",,"166, 180, 135, 135, 154, 165, 169, 150, 167, 143, 155, 126, 140, 149, 184, 155, 178, 207, 188, 180, 184, 171, 164, 166","156, 171, 176, 190, 183, 198, 190, 182, 185, 172, 164, 166",Sports betting
44,www.unibet.ro,ro,31,150,1.30,0.98,unibet,2026-06-04 03:14:50,Sitelinks,200,126000,131000,2015-10-11,"Navigational,Transactional,Branded,Non-local",,"104, 121, 84, 36, 43, 181, 143, 240, 180, 97, 62, 68, 119, 127, 111, 87, 71, 165, 282, 350, 282, 127, 59, 95",,Sports betting
45,download unibet,ro,68,150,2.00,,download unibet,2026-06-21 03:27:45,,200,40,1800,2016-02-26,"Transactional,Branded,Non-local",English,"53, 75, 67, 49, 45, 53, 69, 65, 56, 63, 57, 65, 179, 139, 150, 144, 139, 148, 168, 132, 159, 170, 128, 147",,Sports betting; Add-ons
46,unibet bingo,ro,45,150,1.50,,bingo online,2026-07-04 04:33:55,Sitelinks,2400,450,450,2015-11-16,"Informational,Navigational,Transactional,Branded,Non-local",,"99, 161, 103, 104, 63, 94, 70, 67, 79, 61, 85, 118, 154, 162, 156, 116, 124, 180, 188, 134, 138, 144, 149, 100",,Lottery
47,unibet community,ro,76,150,0.90,0.97,unibet community,2026-06-18 18:42:56,Sitelinks,350,50,350,2016-07-06,"Informational,Navigational,Branded,Non-local",English,"233, 129, 111, 153, 188, 125, 143, 177, 149, 124, 91, 151, 151, 191, 140, 167, 160, 214, 190, 125, 127, 130, 87, 94",,Casino games; Social networks
48,unibet live casino,ro,76,150,4.50,,live casino romania,2026-06-03 23:21:52,Sitelinks,2100,1000,1000,2016-12-25,"Navigational,Transactional,Branded,Non-local",Romanian,"41, 41, 37, 35, 36, 34, 34, 32, 56, 41, 41, 45, 106, 127, 177, 119, 122, 135, 159, 125, 146, 167, 132, 142",,Gambling
49,unibet be,ro,79,150,1.50,,unibet be,2026-06-12 18:57:30,,17000,60,171000,2020-01-24,"Navigational,Transactional,Branded,Non-local",,"175, 178, 98, 58, 18, 84, 97, 50, 54, 81, 70, 100, 411, 437, 155, 152, 69, 157, 86, 73, 70, 77, 84, 95","215, 232, 106, 108, 113, 121, 97, 82, 79, 86, 94, 106",Sports betting
50,aplicatie unibet,ro,35,100,,,unibet aplicatie,2026-06-23 08:41:19,,100,200,450,2015-11-25,"Informational,Transactional,Branded,Non-local",Romanian,"8, 12, 8, 16, 8, 25, 13, 12, 18, 21, 10, 8, 64, 82, 60, 95, 93, 131, 201, 94, 110, 103, 82, 71",,Sports betting; Add-ons
51,bingo unibet,ro,9,100,1.90,,bingo,2026-06-15 04:19:25,,700,400,400,2015-11-16,"Navigational,Transactional,Branded,Non-local",,"34, 35, 35, 32, 46, 64, 64, 92, 65, 55, 55, 48, 150, 102, 129, 95, 84, 65, 91, 75, 119, 99, 85, 76",,Lottery
52,unibet contact,ro,35,100,1.00,1.19,unibet contact,2026-06-11 03:38:17,Featured snippet,1600,70,70,2015-10-02,"Informational,Branded,Non-local",English,"135, 139, 136, 164, 110, 156, 198, 161, 230, 183, 156, 102, 96, 91, 139, 141, 124, 136, 134, 125, 131, 115, 107, 101","88, 87, 98, 107, 93, 120, 109, 101, 105, 92, 85, 80",Sports betting; Business
53,unibet download,ro,71,100,2.50,1.13,unibet app,2026-06-09 19:20:36,,450,400,400,2015-10-14,"Navigational,Transactional,Branded,Non-local",English,"40, 40, 62, 43, 57, 53, 66, 64, 37, 80, 26, 30, 132, 105, 88, 93, 97, 150, 158, 133, 122, 94, 98, 100",,Sports betting; Add-ons
54,verificare cont unibet,ro,35,100,25.00,,verificare cont unibet,2026-06-21 00:10:51,,150,10,10,2016-06-12,"Informational,Transactional,Branded,Non-local",Romanian,"69, 86, 54, 55, 39, 55, 40, 68, 81, 36, 21, 21, 68, 71, 66, 82, 95, 168, 153, 154, 162, 156, 156, 151","156, 157, 160, 163, 156, 164, 154, 154, 162, 157, 156, 151",Sports betting; Expert content
55,unibet inregistrare,ro,47,100,3.50,,unibet.ro login,2026-06-08 04:16:40,"Top ads,Video preview",150,450,600,2015-12-03,"Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"46, 38, 16, 26, 27, 61, 39, 56, 56, 57, 56, 56, 70, 75, 101, 107, 98, 162, 132, 133, 136, 134, 130, 129","133, 132, 136, 139, 147, 156, 145, 146, 149, 147, 143, 143",Sports betting
56,aplicatia unibet,ro,47,100,4.50,,unibet online,2026-06-02 03:47:08,,150,300,400,2015-12-12,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"22, 28, 22, 22, 22, 27, 30, 44, 34, 29, 189, 341, 210, 60, 72, 78, 75, 114, 95, 95, 96, 93, 118, 104","77, 70, 77, 82, 98, 108, 91, 91, 92, 89, 114, 100",Sports betting; Add-ons
57,unibet.,ro,47,100,0.70,,pariuri sportive,2026-06-25 20:46:06,,3000,13000,16000,2015-11-12,"Navigational,Branded,Non-local",,"82, 112, 112, 91, 175, 240, 182, 99, 119, 74, 84, 49, 94, 134, 83, 78, 124, 99, 115, 106, 139, 110, 97, 65",,Sports betting
58,agentia de pariuri,ro,79,90,3.00,0.97,fortuna,2026-06-25 15:14:34,Local pack,90,213000,218000,2015-09-04,"Informational,Commercial,Non-branded,Non-local",Romanian,"32, 32, 30, 34, 5, 1, 3, 1, 3, 4, 1, 4, 62, 68, 66, 81, 97, 106, 117, 109, 79, 84, 93, 80",,Sports betting
59,unbet,ro,24,90,,0.9,unibet,2026-07-01 17:49:13,Sitelinks,3800,128000,132000,2015-10-09,"Informational,Navigational,Commercial,Branded,Non-local",,"46, 50, 49, 44, 93, 58, 65, 87, 75, 50, 76, 51, 82, 83, 81, 92, 88, 116, 97, 86, 69, 86, 71, 75",,Sports betting
60,uinbet,ro,15,80,0.20,,pariuri sportive,2026-06-19 20:34:57,,1500,12000,14000,2015-12-15,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"60, 57, 78, 74, 63, 99, 61, 42, 81, 68, 51, 40, 56, 54, 80, 88, 103, 126, 147, 92, 67, 78, 72, 72",,Sports betting
61,unibet.com,ro,76,80,0.08,1.16,unibet,2026-06-06 10:41:37,Sitelinks,3000,7300,149000,2015-09-01,"Informational,Navigational,Commercial,Branded,Non-local",,"83, 59, 46, 46, 47, 38, 80, 59, 108, 109, 83, 84, 84, 62, 82, 40, 85, 62, 91, 83, 79, 76, 74, 42",,Sports betting
62,unibet demo,ro,64,70,1.50,,cazinouri online,2026-06-03 20:13:52,Sitelinks,150,94000,98000,2018-03-17,"Informational,Commercial,Branded,Non-local",English,"97, 105, 147, 142, 111, 104, 71, 60, 22, 72, 47, 48, 71, 116, 64, 67, 32, 138, 145, 47, 22, 44, 59, 43",,Gambling
63,unibet live chat,ro,52,70,0.80,,contact unibet,2026-06-24 19:42:24,,1600,50,300,2015-11-26,"Informational,Navigational,Branded,Non-local",English,"101, 111, 84, 72, 69, 93, 94, 85, 77, 62, 41, 29, 61, 57, 63, 63, 85, 114, 110, 76, 53, 45, 63, 48",,Sports betting
64,aplicatie pariuri sportive,ro,46,70,4.50,,aplicatii pariuri sportive,2026-06-16 08:22:51,,100,100,100,2016-06-01,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"57, 59, 66, 74, 76, 67, 71, 73, 73, 66, 62, 62, 58, 60, 67, 74, 77, 68, 72, 74, 74, 66, 63, 62","59, 60, 67, 75, 77, 69, 73, 74, 74, 67, 64, 63",Sports betting; Add-ons
65,unibet apk,ro,68,70,1.30,1.32,unibet app,2026-06-04 18:25:32,People also ask,1800,450,450,2016-01-02,"Informational,Transactional,Branded,Non-local",,"22, 22, 34, 53, 42, 32, 32, 128, 78, 78, 32, 40, 46, 51, 38, 44, 70, 108, 87, 127, 90, 89, 85, 66","60, 56, 49, 105, 100, 81, 79, 116, 82, 81, 77, 60",Sports betting; Add-ons
66,unibet bounce,ro,41,60,1.90,,unibet bonus,2026-06-11 21:47:01,"Video preview,People also ask",60,350,350,2020-01-17,"Informational,Commercial,Branded,Non-local",English,"1, 3, 0, 2, 3, 2, 0, 0, 0, 5, 2, 2, 27, 29, 20, 33, 49, 87, 209, 75, 59, 49, 50, 39",,Gambling
67,unibetro,ro,20,60,1.20,,unibet,2026-06-10 02:29:47,Sitelinks,100,126000,131000,2015-12-10,"Informational,Commercial,Branded,Non-local",Romanian,"12, 34, 32, 18, 34, 99, 54, 25, 34, 30, 34, 50, 36, 79, 26, 122, 138, 78, 47, 46, 30, 44, 29, 30",,Sports betting
68,unib,ro,42,50,1.60,0.35,unibet,2026-06-08 21:13:43,Sitelinks,6900,126000,131000,2015-09-10,"Informational,Commercial,Branded,Non-local",Romanian,"61, 53, 54, 54, 53, 49, 65, 55, 55, 42, 60, 45, 78, 53, 51, 60, 49, 44, 39, 43, 43, 46, 44, 54","62, 60, 57, 57, 55, 38, 38, 41, 42, 45, 42, 52",Sports betting
69,unibet casino sloturi & jocuri,ro,71,50,,,casino online romania,2026-06-10 01:33:19,Sitelinks,60,70000,76000,2022-11-13,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"0, 0, 0, 0, 13, 330, 75, 28, 14, 30, 10, 0, 6, 25, 59, 17, 19, 34, 124, 178, 80, 24, 14, 6",,Lottery
70,unibet.nl login,ro,76,50,1.10,,unibet.nl login,2026-06-25 12:48:21,,3900,40,27000,2022-03-08,"Navigational,Transactional,Branded,Non-local",English,"129, 113, 84, 182, 36, 67, 54, 86, 42, 131, 28, 34, 205, 106, 36, 35, 11, 77, 72, 11, 14, 25, 33, 2",21,Sports betting
