#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (06-2024 - 05-2026),SV Forecasting trend (06-2026 - 06-2027),Category
17,ponturi pariuri europa league,ro,1,150,0.40,,ponturi pariuri europa league,2026-06-15 00:22:30,,200,150,150,2015-10-01,"Informational,Commercial,Branded,Non-local",Romanian,"6, 3, 6, 21, 13, 7, 5, 37, 9, 19, 6, 2, 1, 90, 92, 135, 115, 226, 275, 351, 155, 190, 208, 174",191,Sports betting; Soccer
18,ponturi pariuri champions league,ro,8,150,,,liga campionilor,2026-06-08 02:27:11,,200,350,400,2015-09-14,"Informational,Commercial,Branded,Non-local",Romanian,"5, 6, 10, 9, 16, 31, 7, 40, 19, 27, 6, 8, 1, 90, 97, 102, 100, 269, 347, 385, 238, 139, 128, 85",118,Sports betting
19,ponturi pariuri conference league,ro,,150,0.70,,,,,150,,,2021-08-25,,,"0, 1, 15, 0, 0, 1, 5, 1, 1, 1, 0, 0, 0, 91, 96, 122, 134, 150, 206, 223, 158, 201, 211, 186",201,
20,ponturi pariuri sigure,ro,,150,0.10,1.97,,,,150,,,2015-10-06,"Informational,Non-branded,Non-local",Romanian,"105, 46, 85, 66, 65, 65, 98, 80, 96, 138, 76, 96, 74, 56, 49, 135, 148, 168, 167, 150, 163, 159, 142, 162","140, 139, 144, 141, 156, 156, 153, 155, 167, 163, 147, 167, 145",Sports betting
21,ponturi pariuri sportive fotbal azi,ro,58,150,0.45,3.44,ponturi fotbal,2026-06-21 21:03:48,,150,5300,6400,2015-10-10,"Informational,Commercial,Non-branded,Non-local",Romanian,"35, 36, 26, 17, 58, 65, 64, 63, 43, 5, 3, 5, 0, 119, 130, 125, 131, 120, 176, 206, 125, 137, 150, 129",139,Sports betting; Sports
22,ponturi pariuri tenis azi,ro,,100,0.50,,,,,100,,,2015-10-27,,,"175, 151, 90, 148, 231, 228, 94, 140, 143, 112, 95, 168, 170, 157, 201, 124, 18, 36, 4, 15, 55, 126, 140, 179",149,
23,ponturi pariuri premier league,ro,,100,,,,,,150,,,2017-01-02,,,"3, 3, 4, 3, 0, 2, 0, 8, 0, 3, 3, 1, 2, 82, 98, 81, 84, 112, 161, 169, 119, 96, 92, 85",92,
24,ponturi pariuri handbal,ro,,100,,,,,,100,,,2015-11-08,,,"36, 40, 41, 88, 107, 141, 148, 136, 78, 64, 55, 43, 20, 74, 81, 103, 110, 149, 214, 239, 87, 92, 78, 47",73,
25,ponturi pariuri hochei,ro,0,100,,,ponturi hochei,2026-04-15 16:00:15,,150,,,2015-10-27,,,"9, 4, 4, 18, 43, 48, 43, 30, 16, 17, 5, 18, 4, 83, 87, 100, 111, 88, 184, 254, 168, 116, 133, 116",123,
26,ponturi pariuri sportive champions league,ro,,100,,,,,,100,,,2015-10-21,,,"0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 3, 0, 0, 85, 97, 89, 84, 104, 160, 167, 116, 86, 95, 103",96,
27,ponturi pariuri liga 1,ro,,100,,,,,,150,,,2015-11-17,"Informational,Commercial,Branded,Non-local",Romanian,"0, 4, 4, 1, 3, 1, 3, 3, 4, 1, 3, 7, 1, 124, 123, 112, 124, 126, 187, 201, 91, 71, 86, 111",91,Sports betting; Soccer
28,ponturi pariuri sportive azi,ro,63,90,0.35,2.06,ponturi pariuri azi,2026-06-24 03:31:32,,200,12000,13000,2015-09-06,"Informational,Commercial,Non-branded,Non-local",Romanian,"77, 76, 74, 69, 84, 88, 82, 97, 130, 108, 84, 84, 77, 76, 73, 68, 84, 88, 82, 97, 130, 108, 84, 84","77, 76, 73, 68, 84, 88, 82, 97, 130, 108, 84, 84, 77",Sports betting; Sports
29,ponturi pariuri handbal azi,ro,,90,1.00,,,,,90,,,2019-01-25,,,"2, 1, 6, 65, 78, 61, 43, 53, 49, 81, 58, 71, 35, 72, 92, 125, 89, 100, 93, 101, 53, 66, 109, 85",87,
30,ponturi pariuri telegram,ro,0,90,,,telegram mihalache,2026-05-28 04:06:38,Sitelinks,100,250,250,2020-01-15,"Informational,Branded,Non-local",Romanian,,,Sports betting
31,ponturi pariuri cupa mondiala,ro,0,80,,,,2026-06-26 07:17:40,,100,,,2022-09-13,,,"17, 31, 31, 29, 30, 31, 31, 31, 29, 35, 31, 35, 44, 61, 70, 92, 64, 59, 63, 70, 78, 94, 94, 109",101,
32,ponturi pariuri superbet,ro,,80,0.30,,,,,100,,,2015-12-21,,,,,
33,ponturi pariuri sportive forum,ro,50,80,0.20,1.76,fortuna pariuri fotbal,2026-06-05 15:22:48,,90,300,350,2015-09-07,"Informational,Commercial,Non-branded,Non-local",Romanian,"155, 187, 199, 166, 208, 250, 252, 308, 207, 135, 88, 87, 48, 92, 93, 72, 54, 47, 60, 99, 107, 98, 88, 73","72, 72, 80, 90, 98, 93, 87, 98, 107, 98, 88, 73, 72",Sports betting; Social networks
34,site-uri ponturi pariuri sportive,ro,,80,,,,,,80,,,2016-01-03,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 56, 129, 111, 121, 156, 95, 103, 105, 95",101,
35,pariuri sportive ponturi,ro,57,80,0.90,1.61,ponturi pariuri,2026-05-21 13:18:09,,200,16000,17000,2015-09-06,"Informational,Commercial,Non-branded,Non-local",Romanian,"106, 87, 27, 81, 99, 99, 25, 83, 23, 108, 27, 24, 19, 28, 38, 54, 45, 147, 154, 123, 140, 51, 51, 78","37, 37, 42, 46, 43, 53, 51, 41, 49, 35, 31, 23, 20",Sports betting; General reference
36,ponturi pariuri bundesliga,ro,,80,,,,,,100,,,2018-11-30,,,,,
37,ponturi și pariuri,ro,,70,,,,,,70,,,2021-11-09,,,"0, 26, 51, 74, 58, 39, 51, 30, 41, 47, 50, 39, 16, 66, 91, 97, 78, 74, 82, 109, 56, 49, 71, 61",62,
38,bzc ponturi pariuri,ro,,70,,,,,,70,,,2023-08-08,,,"0, 45, 108, 90, 73, 106, 116, 115, 117, 187, 127, 85, 42, 67, 102, 77, 132, 38, 66, 46, 59, 63, 78, 56",67,
39,ponturi bune pariuri sportive azi,ro,,70,,1.71,,,,70,,,2015-09-25,"Informational,Non-branded,Non-local",Romanian,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 42, 51, 45, 50, 66, 102, 140, 89, 78, 75, 76",77,Sports betting
40,ponturi pariuri biletul zilei,ro,63,60,0.50,,biletul zilei fotbal,2026-06-05 18:31:43,,60,6400,7700,2015-10-24,"Informational,Non-branded,Non-local",Romanian,,,Sports betting
41,ponturi pariuri fotbal astazi,ro,57,60,0.35,,ponturi fotbal azi,2026-06-03 22:31:13,,80,3600,4800,2016-01-30,"Informational,Commercial,Non-branded,Non-local",Romanian,"41, 36, 37, 24, 55, 84, 81, 62, 13, 9, 0, 2, 0, 38, 58, 41, 55, 51, 59, 54, 79, 87, 90, 73",84,Sports betting; Soccer
42,ponturi si pariuri,ro,64,60,0.50,1.08,ponturi pariuri,2026-06-07 12:39:39,,100,12000,14000,2015-09-01,"Informational,Non-branded,Non-local",Romanian,"49, 51, 85, 39, 57, 32, 81, 77, 110, 44, 55, 3, 49, 51, 85, 39, 57, 32, 81, 77, 110, 44, 55, 3","49, 51, 85, 39, 57, 32, 81, 77, 110, 44, 55, 3",Sports betting
43,ponturi si pariuri sportive,ro,,60,0.40,,,,,60,,,2017-08-30,"Informational,Commercial,Non-branded,Non-local",Romanian,"50, 42, 42, 31, 75, 99, 115, 172, 190, 195, 184, 89, 0, 0, 0, 0, 0, 0, 0, 73, 225, 151, 116, 129",133,Sports betting; Sports
44,ponturi pariuri sportive azi sigure,ro,,50,,,,,,60,,,2016-06-03,,,"0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 38, 46, 38, 46, 50, 50, 68, 48, 56, 51, 57",55,
45,ponturi pariuri astazi,ro,62,50,0.35,,ponturi pariuri azi,2026-06-05 03:14:49,,80,9400,11000,2016-01-03,"Informational,Non-branded,Non-local",Romanian,"75, 57, 73, 83, 96, 113, 117, 96, 99, 96, 103, 100, 39, 28, 49, 60, 82, 53, 53, 38, 36, 48, 25, 23",33,Sports betting
46,ponturi pariuri live,ro,,50,0.50,,,,,70,,,2015-09-05,,,,,
47,ponturi pariuri sportive fotbal,ro,,50,,1.86,,,,70,,,2015-09-06,"Informational,Non-branded,Non-local",Romanian,,,Sports betting
48,ponturi pariuri pro telegram,ro,,50,,,,,,70,,,2020-02-20,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 44, 75, 61, 61, 195, 89, 39, 24",52,
49,ponturi pariuri x,ro,57,50,1.90,,ponturi pariuri,2026-06-01 05:42:55,Sitelinks,50,15000,17000,2015-09-08,"Informational,Commercial,Non-branded,Non-local",Romanian,"46, 41, 58, 58, 66, 62, 59, 77, 60, 56, 49, 45, 24, 40, 44, 39, 62, 53, 41, 44, 58, 62, 37, 68",57,Sports betting
50,ponturi pariuri maine fotbal,ro,,50,,,,,,60,,,2016-07-22,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"31, 22, 17, 8, 24, 34, 58, 74, 49, 7, 4, 2, 1, 61, 85, 55, 46, 32, 47, 50, 50, 39, 47, 54",48,Sports betting; Soccer
