#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
11,admiral casino romania,ro,44,250,0.25,,admiral bet,2026-05-27 19:21:23,"Sitelinks,Knowledge panel",400,3900,3900,2015-11-24,"Informational,Navigational,Commercial,Branded,Local",English,"73, 116, 97, 118, 62, 98, 97, 96, 40, 179, 182, 225, 482, 708, 307, 203, 248, 134, 172, 98, 98, 110, 155, 114","120, 143, 104, 119, 94, 54, 54, 20, 7, 53, 89, 70",Sports betting
12,vin bet,ro,67,250,1.00,,winbet,2026-07-04 14:59:59,Sitelinks,1000,169000,209000,2020-02-25,"Non-branded,Non-local",Romanian,"235, 125, 127, 103, 193, 190, 240, 195, 239, 197, 198, 193, 159, 193, 192, 299, 451, 437, 296, 237, 130, 129, 126, 132","133, 115, 109, 128, 156, 158, 149, 139, 135, 138, 130, 136",/Other
13,admiral rotiri gratuite,ro,58,200,1.20,,rotiri gratuite fara depunere,2026-06-02 05:40:28,,250,6300,7100,2020-01-11,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"85, 112, 86, 9, 13, 13, 62, 237, 299, 201, 236, 67, 203, 188, 154, 215, 218, 187, 177, 191, 170, 175, 160, 120",,Gambling
14,admiral casino online,ro,69,200,0.35,,admiral,2026-06-09 06:37:07,Sitelinks,6700,19000,19000,2019-05-22,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",English,"242, 202, 84, 129, 190, 204, 187, 220, 301, 249, 286, 230, 347, 430, 301, 239, 155, 128, 115, 97, 94, 87, 79, 69","77, 87, 70, 85, 80, 106, 83, 60, 63, 54, 49, 38",Gambling
15,bet romania,ro,84,200,5.00,1.45,fortuna,2026-06-21 00:02:42,,350,229000,233000,2015-09-06,"Informational,Commercial,Non-branded,Non-local",English,"131, 162, 202, 257, 164, 252, 199, 167, 282, 195, 241, 156, 200, 209, 225, 146, 189, 223, 328, 278, 273, 195, 238, 226","214, 252, 228, 262, 250, 268, 269, 242, 262, 215, 239, 227",Sports betting
16,pariu gratuit,ro,41,150,3.00,,free bet fara depunere,2026-06-15 19:40:22,,200,700,700,2015-10-17,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"16, 16, 17, 38, 32, 25, 127, 131, 238, 32, 129, 20, 31, 32, 37, 226, 0, 0, 0, 572, 543, 236, 0, 60","55, 63, 83, 101, 72, 57, 78, 71, 91, 61, 76, 66",Sports betting
17,arminbet,ro,43,150,2.50,1.07,arminbet,2026-07-06 08:09:26,,200,1100,1100,2015-09-01,"Informational,Commercial,Branded,Non-local",,"2, 347, 983, 624, 1, 6, 1, 76, 1, 1, 1, 1, 1, 350, 1006, 612, 1, 14, 1, 77, 1, 1, 1, 1","1, 350, 999, 609, 1, 17, 1, 79, 1, 1, 1, 1",Sports betting; Business; Business; Public records
18,admiral online,ro,66,150,0.90,1.01,pacanele admiral,2026-06-26 01:14:34,,7400,100,100,2015-09-01,"Informational,Navigational,Commercial,Branded,Non-local",English,"73, 58, 125, 143, 135, 160, 154, 158, 188, 162, 175, 115, 198, 223, 193, 117, 112, 134, 142, 156, 163, 138, 131, 113","119, 123, 126, 137, 144, 173, 142, 155, 162, 138, 131, 113",Sports betting
19,admiral login,ro,57,150,2.00,,admiral login,2026-06-24 14:46:15,Sitelinks,124000,10,224000,2017-11-02,"Navigational,Transactional,Branded,Non-local",English,"113, 190, 132, 106, 76, 145, 115, 108, 103, 332, 83, 56, 116, 163, 101, 83, 96, 147, 136, 148, 211, 176, 234, 185",,Home insurance; Vehicle insurance
20,bonus admiral,ro,52,150,1.40,,rotiri gratuite fara depunere,2026-06-08 20:23:32,,300,6900,7900,2017-07-17,"Informational,Non-branded,Non-local",English,"5, 12, 9, 9, 9, 17, 18, 10, 27, 70, 41, 11, 81, 85, 63, 77, 126, 157, 157, 182, 202, 234, 227, 196",,Strategy games
21,admir,ro,0,100,,0.5,admiral,2026-06-22 09:05:25,Image pack,5700,12000,12000,2015-09-19,"Informational,Commercial,Branded,Local",,"123, 89, 98, 96, 81, 137, 110, 80, 81, 119, 83, 81, 120, 97, 99, 102, 88, 176, 134, 110, 121, 125, 125, 109","125, 111, 104, 99, 112, 151, 135, 111, 122, 126, 126, 110",Manufacturing; Food; Company news; Business
22,admiral bonus,ro,60,100,1.40,0.96,rotiri gratuite fara depunere,2026-06-21 01:25:29,Sitelinks,1200,9900,11000,2016-11-14,"Informational,Commercial,Branded,Non-local",English,"80, 60, 55, 77, 94, 114, 102, 83, 101, 142, 135, 113, 105, 86, 80, 103, 119, 140, 127, 108, 126, 168, 161, 138","131, 112, 106, 129, 145, 165, 153, 134, 152, 194, 186, 164",Vehicle insurance
23,casino admiral,ro,76,100,2.00,,admiral,2026-06-30 13:17:18,"Sitelinks,Local pack",5000,12000,12000,2015-09-09,"Informational,Commercial,Branded,Local",English,"91, 82, 130, 118, 97, 69, 80, 59, 25, 40, 37, 77, 208, 242, 134, 16, 47, 69, 161, 179, 107, 102, 111, 64",,Gambling; Business
24,admiral pariuri,ro,4,100,1.30,1.27,admiral,2026-06-20 22:34:46,Sitelinks,100,12000,12000,2016-04-16,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"26, 39, 6, 101, 18, 17, 32, 30, 48, 49, 32, 1, 84, 110, 87, 37, 63, 143, 144, 148, 153, 94, 100, 96",,Sports betting; Sports
25,admiral. ro,ro,22,100,2.00,,admiral,2026-07-06 07:04:56,Sitelinks,100,18000,18000,2017-11-25,"Navigational,Transactional,Branded,Non-local",,"84, 171, 116, 199, 0, 77, 29, 7, 76, 24, 14, 3, 18, 12, 16, 34, 114, 103, 117, 124, 247, 220, 148, 126",,Sports betting
26,admiral romania,ro,41,100,2.00,0.59,admiral,2026-07-01 10:07:04,Sitelinks,200,12000,12000,2015-09-30,"Informational,Commercial,Branded,Local",English,"103, 85, 83, 110, 93, 99, 115, 109, 102, 99, 107, 109, 105, 117, 112, 114, 97, 102, 119, 112, 106, 102, 110, 112","108, 120, 115, 117, 100, 105, 122, 116, 109, 105, 113, 116",Sports betting; Business
27,admiral casino bonus,ro,59,90,1.70,,rotiri gratuite fara depunere,2026-06-11 13:04:49,,1100,6900,8100,2020-01-11,"Informational,Commercial,Transactional,Branded,Non-local",English,"80, 75, 72, 88, 92, 84, 90, 97, 80, 84, 91, 85, 84, 79, 77, 92, 97, 89, 95, 102, 85, 89, 96, 90","89, 84, 82, 97, 102, 94, 100, 107, 90, 94, 101, 95",Gambling
28,admiral.ro login,ro,54,80,1.40,,admiral,2026-06-12 07:39:44,Sitelinks,100,19000,19000,2018-01-20,"Navigational,Transactional,Branded,Non-local",English,"2, 9, 3, 2, 0, 103, 205, 179, 157, 154, 113, 51, 145, 173, 80, 90, 70, 38, 3, 29, 59, 66, 80, 67",,Sports betting
29,amiral cazinou,ro,62,80,1.10,,admiral,2026-06-18 02:07:11,Sitelinks,90,12000,12000,2020-02-06,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"115, 79, 136, 140, 102, 123, 120, 56, 123, 98, 50, 59, 47, 45, 75, 101, 120, 70, 14, 168, 127, 33, 68, 72",,Sports betting
30,jocuri ca la aparate admiral,ro,45,70,0.50,,pacanele admiral,2026-06-18 23:00:34,Sitelinks,70,70,70,2017-11-28,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"123, 101, 89, 76, 69, 69, 36, 7, 4, 37, 81, 65, 115, 92, 64, 86, 63, 59, 81, 68, 60, 36, 9, 3",,Lottery
31,admiral ro,ro,44,60,1.10,,admiral,2026-06-05 02:52:58,Sitelinks,150,19000,19000,2017-10-10,"Informational,Non-branded,Non-local",English,"48, 57, 49, 56, 40, 49, 51, 42, 54, 37, 30, 25, 48, 48, 52, 75, 64, 54, 86, 45, 65, 70, 55, 62","66, 65, 72, 78, 79, 88, 71, 66, 77, 78, 78, 75",Navy; Quotations
32,pariurile,ro,77,50,4.00,0.71,casa pariurilor,2026-07-07 06:33:13,,70,347000,379000,2015-09-01,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"56, 55, 76, 65, 58, 119, 87, 109, 80, 96, 73, 47, 38, 48, 74, 66, 47, 46, 46, 50, 51, 53, 39, 45",,Sports betting
