#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (06-2024 - 05-2026),SV Forecasting trend (06-2026 - 06-2027),Category
15,case de pariuri online romania,ro,74,200,6.00,1.58,pariuri sportive,2026-05-20 21:44:23,Sitelinks,300,8300,8400,2015-09-04,"Informational,Commercial,Non-branded,Non-local",Romanian,"193, 82, 160, 166, 159, 101, 103, 106, 128, 164, 130, 163, 164, 195, 232, 170, 226, 168, 188, 242, 310, 259, 236, 265","272, 267, 284, 271, 285, 281, 284, 303, 290, 286, 280, 289, 295",Sports betting; Sports
16,case noi de pariuri online,ro,,200,2.50,,,,,200,,,2016-04-02,,,"7, 6, 19, 17, 21, 7, 9, 19, 13, 20, 32, 27, 59, 412, 493, 277, 81, 75, 88, 156, 118, 135, 131, 165",145,
17,fortuna pariuri online,ro,30,200,0.15,1.18,fortuna,2026-06-24 05:49:26,Sitelinks,250,213000,218000,2015-10-14,"Commercial,Transactional,Non-branded,Non-local",Romanian,"139, 78, 232, 294, 264, 269, 211, 152, 114, 239, 142, 77, 146, 292, 156, 130, 90, 94, 179, 190, 114, 256, 380, 169","282, 240, 186, 201, 233, 284, 258, 260, 324, 358, 276, 262, 430",Sports betting; Sports
18,bonus pariuri online,ro,67,150,10.00,,pariuri bonus,2026-06-14 23:41:24,Sitelinks,200,1700,1800,2015-09-13,"Informational,Commercial,Non-branded,Non-local",Romanian,"53, 42, 34, 52, 52, 52, 70, 52, 70, 116, 102, 102, 118, 146, 115, 154, 140, 154, 149, 142, 149, 151, 153, 149","144, 143, 140, 148, 147, 151, 150, 143, 149, 151, 153, 149",Sports betting
19,superbet pariuri online,ro,52,150,0.40,1.11,super bet,2026-06-15 17:38:44,,150,87000,89000,2015-09-02,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,,,Sports betting
20,superbet pariuri sportive online,ro,29,150,1.80,,superbet,2026-06-21 11:22:34,Sitelinks,200,1580000,1680000,2023-06-06,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,,,Sports betting
21,pariuri online gratis,ro,80,150,6.00,,casa pariurilor,2026-06-20 19:55:01,,200,347000,379000,2015-12-14,"Informational,Commercial,Non-branded,Non-local",Romanian,"47, 20, 19, 47, 101, 46, 47, 33, 57, 96, 101, 193, 103, 224, 281, 162, 138, 111, 127, 124, 137, 134, 135, 140","131, 142, 153, 139, 148, 141, 143, 141, 154, 151, 152, 157",Sports betting
22,pariuri online netbet,ro,,150,,,,,,150,,,2020-01-28,,,"29, 28, 31, 30, 34, 32, 31, 31, 28, 32, 32, 32, 31, 109, 105, 131, 116, 168, 207, 192, 142, 114, 109, 104",110,
23,lista case de pariuri online,ro,,150,,,,,,150,,,2015-09-23,,,,,
24,case de pariuri online legale,ro,,150,,1.21,,,,250,,,2015-09-03,"Informational,Commercial,Non-branded,Non-local",Romanian,"37, 33, 32, 35, 32, 8, 3, 6, 1, 5, 13, 7, 4, 140, 147, 126, 144, 136, 160, 169, 144, 150, 146, 178",159,Sports betting
25,cele mai bune site uri de pariuri sportive online,ro,,150,,,,,,250,,,2015-09-10,,,"1, 1, 1, 0, 0, 0, 0, 0, 1, 2, 3, 2, 0, 110, 132, 137, 127, 156, 147, 157, 197, 216, 152, 156",176,
26,bonusuri case de pariuri online,ro,,150,5.00,,,,,150,,,2015-09-19,,,,,
27,pariuri online sportive,ro,,150,,,,,,150,,,2015-11-24,,,"0, 0, 0, 0, 23, 55, 39, 27, 4, 30, 45, 37, 48, 76, 81, 72, 107, 174, 135, 178, 186, 189, 240, 263",231,
28,case pariuri online romania,ro,73,150,6.00,1.51,pariuri sportive,2026-06-27 00:23:05,Sitelinks,200,13000,16000,2015-09-13,"Informational,Commercial,Non-branded,Local",Romanian,,,Sports betting
29,pariuri online bonus,ro,81,150,8.00,1.13,pariuri bonus,2026-02-12 13:12:18,,200,,,2015-10-12,"Informational,Commercial,Non-branded,Non-local",Romanian,,,Sports betting
30,pariuri loto online,ro,62,150,3.50,1.88,superbet loto,2026-06-17 09:14:51,,150,13000,13000,2015-09-01,"Transactional,Branded,Non-local",Romanian,"308, 382, 313, 318, 308, 303, 302, 309, 196, 248, 250, 206, 133, 189, 225, 223, 223, 129, 141, 126, 120, 145, 130, 128","134, 138, 140, 126, 143, 149, 142, 126, 120, 145, 130, 129, 134",Lottery
31,bonus case de pariuri online,ro,,150,6.00,,,,,150,,,2015-09-04,,,"33, 28, 32, 32, 35, 33, 33, 34, 30, 42, 51, 47, 32, 136, 149, 141, 127, 169, 157, 156, 119, 121, 123, 122",123,
32,unibet pariuri online,ro,,150,,,,,,150,,,2015-12-18,,,"18, 33, 32, 30, 41, 31, 31, 32, 29, 38, 34, 33, 35, 115, 122, 148, 131, 137, 165, 193, 146, 170, 167, 63",120,
33,fortuna pariuri sportive online,ro,13,150,0.50,1.02,fortuna,2026-06-08 17:47:29,Sitelinks,150,248000,254000,2015-10-17,"Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"39, 5, 16, 22, 6, 6, 1, 7, 2, 9, 91, 89, 57, 147, 178, 133, 134, 154, 141, 193, 141, 183, 161, 82",142,Sports betting
34,pariuri live online,ro,,150,6.00,,,,,150,,,2015-10-15,,,"61, 37, 35, 34, 62, 86, 24, 82, 54, 84, 58, 77, 110, 242, 259, 123, 202, 77, 60, 96, 102, 102, 92, 98","109, 111, 111, 102, 113, 104, 93, 107, 113, 112, 103, 109, 120",
35,pariuri online superbet,ro,43,100,2.50,,superbet,2026-06-27 04:21:15,Sitelinks,150,1580000,1630000,2015-10-22,"Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"33, 29, 33, 30, 31, 32, 31, 54, 60, 56, 39, 60, 45, 93, 92, 114, 95, 128, 139, 159, 129, 81, 76, 97",86,Sports betting
36,care sunt cele mai bune case de pariuri online,ro,59,100,4.00,,case pariuri online,2026-02-16 11:52:56,,100,,,2015-12-09,,,,,
37,rezultate pariuri sportive online,ro,,100,,,,,,100,,,2015-09-22,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 37, 53, 75, 67, 77, 99, 150, 184, 175, 109, 128",139,
38,cote pariuri online,ro,,100,,,,,,100,,,2017-05-22,,,"2, 3, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 89, 87, 87, 82, 97, 173, 159, 116, 91, 93, 119",103,
39,impozit pariuri online,ro,,100,0.40,1.7,,,,100,,,2015-11-04,"Informational,Non-branded,Non-local",Romanian,"17, 13, 15, 22, 18, 9, 13, 24, 20, 40, 16, 53, 11, 82, 98, 93, 103, 155, 110, 117, 86, 96, 97, 106",101,Planning; Sports betting; Public policy
40,pariuri fotbal online,ro,78,100,4.50,,casa pariurilor,2026-05-27 18:36:56,,150,,,2015-11-15,,,"10, 5, 1, 1, 2, 6, 9, 11, 7, 18, 3, 7, 4, 81, 86, 78, 90, 120, 137, 159, 120, 109, 138, 195",147,
41,cele mai bune case de pariuri online din romania,ro,,100,,,,,,100,,,2015-11-07,,,"1, 0, 3, 0, 0, 0, 1, 0, 3, 6, 11, 5, 1, 54, 61, 55, 64, 89, 144, 162, 141, 182, 140, 135",153,
42,case pariuri online legale,ro,,100,16.00,1.17,,,,200,,,2015-09-09,"Informational,Commercial,Non-branded,Non-local",Romanian,"27, 18, 9, 9, 27, 28, 26, 27, 61, 80, 81, 81, 62, 94, 87, 148, 143, 115, 120, 120, 120, 120, 120, 120","120, 120, 120, 120, 120, 120, 120, 121, 121, 121, 121, 121, 121",Sports betting
43,case de pariuri online cu cash out,ro,16,100,4.50,,case pariuri online,2026-05-27 18:30:08,,150,,,2017-07-05,,,,,
44,case de pariuri online licentiate,ro,,100,,1.78,,,,100,,,2015-09-18,"Informational,Commercial,Non-branded,Non-local",Romanian,"8, 4, 6, 5, 3, 3, 2, 4, 8, 8, 16, 17, 5, 77, 74, 79, 117, 138, 155, 168, 95, 114, 155, 140",137,Sports betting
45,case de pariuri anglia online,ro,,100,,,,,,150,,,2022-02-10,,,"5, 4, 3, 3, 21, 40, 37, 102, 38, 7, 12, 21, 8, 139, 78, 38, 44, 74, 78, 256, 210, 166, 116, 152",145,
46,case de pariuri romania online,ro,,100,,,,,,100,,,2016-03-19,,,"11, 6, 5, 5, 2, 4, 8, 1, 2, 3, 9, 10, 3, 68, 76, 67, 66, 105, 144, 139, 138, 136, 142, 128",136,
47,site uri de pariuri online,ro,,100,8.00,,,,,150,,,2015-10-06,,,"0, 0, 0, 0, 1, 1, 3, 0, 2, 8, 5, 2, 0, 314, 445, 227, 56, 45, 53, 73, 53, 78, 50, 69",66,
48,cote pariuri sportive online,ro,,100,,,,,,100,,,2020-01-30,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 79, 94, 79, 82, 88, 177, 182, 162, 148, 142, 160",151,
49,pariuri online stanleybet,ro,0,100,0.06,,stanleybet,2026-05-27 08:01:11,Sitelinks,150,53000,54000,2015-10-31,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"79, 64, 95, 143, 141, 84, 100, 73, 30, 36, 35, 33, 30, 109, 117, 110, 111, 144, 210, 175, 104, 95, 79, 100",92,Sports betting; Sports
50,sportingbet pariuri online,ro,,100,,,,,,150,,,2020-01-10,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 3, 2, 0, 45, 53, 44, 50, 113, 157, 149, 171, 176, 287, 193",219,
51,bilet online pariuri,ro,,100,,,,,,150,,,2015-12-05,,,"11, 1, 1, 2, 0, 1, 3, 2, 2, 1, 3, 3, 2, 75, 87, 111, 104, 122, 129, 167, 222, 159, 125, 162",149,
52,pariuri loto grecia kino online,ro,,100,0.35,,,,,100,,,2017-02-26,,,"0, 224, 311, 347, 559, 490, 438, 298, 299, 137, 33, 0, 11, 104, 135, 80, 47, 0, 55, 205, 190, 120, 202, 210",178,
53,site-uri de pariuri online,ro,,100,13.00,1.26,,,,150,,,2015-09-28,"Informational,Commercial,Non-branded,Non-local",Romanian,"4, 1, 5, 1, 2, 1, 0, 1, 6, 1, 1, 3, 3, 85, 96, 100, 91, 96, 110, 139, 108, 125, 109, 103",113,Sports betting
54,case de pariuri online recomandate,ro,,100,,1.12,,,,100,,,2015-09-23,"Informational,Commercial,Non-branded,Non-local",Romanian,"2, 2, 3, 1, 0, 4, 1, 1, 1, 6, 12, 7, 2, 69, 73, 66, 80, 88, 141, 139, 107, 146, 154, 130",144,Sports betting
55,case online de pariuri,ro,,90,,,,,,100,,,2016-01-15,,,"0, 2, 7, 0, 7, 2, 1, 1, 4, 4, 6, 5, 2, 62, 62, 55, 68, 96, 121, 144, 109, 132, 134, 108",125,
56,case de pariuri online germania,ro,,90,,,,,,450,,,2020-01-23,,,,,
57,pariuri sportive online germania,ro,,90,,,,,,600,,,2017-03-18,,,"4, 3, 1, 0, 1, 0, 2, 1, 0, 1, 3, 3, 1, 87, 132, 47, 59, 62, 76, 147, 119, 91, 107, 99",100,
58,agentii pariuri online romania,ro,,90,,,,,,100,,,2015-09-24,,,"30, 30, 46, 31, 38, 34, 35, 39, 55, 46, 43, 40, 31, 85, 85, 105, 101, 122, 121, 94, 77, 73, 85, 94",85,
59,bilete pariuri online,ro,81,90,0.80,,ponturi pariuri,2026-06-15 17:48:10,,100,16000,18000,2015-12-04,"Navigational,Commercial,Transactional,Non-branded,Non-local",Romanian,,,Sports betting
60,cele mai bune site-uri de pariuri online,ro,,90,,1.96,,,,90,,,2015-12-12,"Informational,Commercial,Non-branded,Non-local",Romanian,"0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 4, 2, 3, 72, 84, 75, 88, 122, 94, 110, 99, 94, 81, 91",89,Sports betting
61,mozzart pariuri online,ro,24,90,1.40,,pariuri mozzart,2026-06-07 13:48:00,Sitelinks,100,200,200,2015-09-01,"Informational,Commercial,Branded,Non-local",Romanian,"72, 221, 78, 179, 158, 153, 134, 138, 93, 86, 35, 41, 44, 108, 120, 90, 86, 121, 107, 91, 62, 59, 83, 87",77,Sports betting
62,online pariuri,ro,,90,5.00,,,,,100,,,2015-11-03,,,"12, 14, 9, 54, 4, 11, 13, 107, 41, 45, 75, 115, 123, 339, 212, 73, 24, 30, 56, 60, 36, 29, 28, 42",34,
63,cel mai bun site de pariuri online,ro,,90,,1.32,,,,100,,,2015-09-02,"Informational,Commercial,Non-branded,Non-local",Romanian,"5, 1, 0, 0, 3, 5, 2, 4, 7, 11, 9, 12, 4, 89, 109, 109, 102, 166, 161, 107, 58, 61, 66, 55",62,Sports betting
64,casa pariurilor pariuri online,ro,,90,0.70,,,,,90,,,2015-09-18,"Informational,Commercial,Branded,Non-local",Romanian,"2, 7, 10, 12, 17, 12, 5, 28, 63, 28, 77, 115, 114, 161, 156, 142, 56, 73, 93, 55, 54, 45, 46, 27",41,Sports betting
65,netbet pariuri online,ro,55,90,,,netbet sport,2026-05-26 07:46:56,Sitelinks,100,8900,9900,2015-12-15,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"3, 0, 5, 0, 2, 0, 1, 1, 0, 3, 14, 13, 0, 75, 77, 71, 98, 117, 148, 137, 104, 95, 105, 93",99,Sports betting; Sports
66,case de pariuri online licentiate in romania,ro,,90,,1.41,,,,100,,,2015-09-07,"Informational,Commercial,Non-branded,Local",Romanian,"3, 1, 4, 1, 2, 1, 1, 0, 0, 4, 12, 6, 2, 70, 70, 65, 77, 103, 99, 140, 93, 113, 131, 140",128,Sports betting
67,bonusuri case pariuri online,ro,,90,,,,,,100,,,2015-10-16,,,"32, 28, 31, 30, 31, 32, 33, 31, 30, 35, 42, 39, 31, 97, 98, 111, 95, 142, 123, 101, 70, 53, 61, 76",65,
68,pariuri sportive online gratis,ro,,90,,,,,,150,,,2015-10-01,"Informational,Commercial,Non-branded,Non-local",Romanian,"3, 2, 0, 1, 14, 2, 2, 5, 8, 1, 9, 4, 0, 4, 5, 7, 10, 6, 136, 185, 187, 182, 153, 159",167,Sports betting
69,case pariuri online legale in romania,ro,,90,,,,,,90,,,2015-09-06,,,"0, 1, 1, 0, 7, 1, 0, 2, 0, 2, 9, 5, 1, 102, 102, 84, 91, 103, 98, 113, 72, 83, 98, 110",98,
70,case de pariuri online bonus fara depunere,ro,,90,,,,,,100,,,2016-01-10,,,"1, 1, 2, 1, 3, 6, 1, 1, 3, 2, 11, 6, 1, 78, 91, 73, 96, 106, 107, 111, 102, 121, 125, 108",119,
71,cel mai bun site de pariuri online forum,ro,,80,,,,,,90,,,2015-12-19,,,,,
72,pariuri online unibet,ro,,80,,,,,,100,,,2015-10-16,,,,,
73,casa pariuri online,ro,69,80,6.00,1.11,casa pariurilor,2026-06-08 12:32:27,Sitelinks,100,330000,362000,2015-09-12,"Informational,Commercial,Branded,Non-local",Romanian,"32, 29, 29, 39, 43, 35, 46, 61, 30, 32, 39, 59, 72, 141, 76, 77, 108, 119, 124, 37, 80, 18, 34, 43","35, 99, 13, 49, 43, 69, 45, 29, 29, 10, 10, 13, 12",Sports betting
74,case pariuri sportive online,ro,,80,10.00,,,,,90,,,2015-10-04,,,"23, 41, 25, 32, 36, 33, 23, 48, 25, 12, 14, 4, 5, 46, 52, 58, 44, 43, 146, 125, 84, 111, 122, 117",118,
75,agentii pariuri sportive online,ro,,80,,,,,,150,,,2015-10-18,,,,,
76,toate casele de pariuri online,ro,,80,1.80,,,,,90,,,2016-05-09,,,"3, 4, 9, 8, 9, 5, 8, 8, 10, 16, 16, 18, 17, 80, 68, 68, 80, 73, 92, 98, 120, 95, 66, 74",79,
77,top 3 case de pariuri online,ro,,80,,,,,,80,,,2015-10-27,,,"27, 24, 29, 10, 45, 60, 61, 57, 39, 3, 9, 8, 0, 57, 56, 52, 60, 59, 106, 111, 86, 126, 126, 96",116,
78,case de pariuri online legale romania,ro,,80,,,,,,80,,,2016-06-14,,,"1, 4, 3, 1, 1, 0, 0, 0, 0, 3, 8, 3, 1, 57, 60, 51, 61, 63, 77, 116, 95, 119, 122, 100",115,
79,don pariuri sportive online,ro,59,80,,,pariuri sportive romania,2026-04-15 08:48:58,,90,,,2024-06-24,,,"14, 66, 69, 62, 63, 55, 33, 31, 12, 18, 57, 50, 33, 118, 153, 126, 57, 40, 61, 59, 108, 89, 77, 69",79,
80,case de pariuri online romania legale,ro,,70,,,,,,80,,,2015-09-09,,,"0, 1, 2, 0, 2, 0, 2, 0, 2, 2, 9, 6, 1, 57, 57, 53, 60, 53, 68, 117, 94, 103, 118, 87",103,
81,pariuri sportive live online,ro,70,70,,,oferta de azi la superbet,2026-06-22 12:45:51,,150,8500,9100,2015-12-06,"Navigational,Commercial,Transactional,Non-branded,Non-local",Romanian,"48, 58, 65, 93, 78, 68, 68, 63, 63, 78, 73, 61, 66, 60, 68, 93, 81, 70, 71, 66, 65, 81, 76, 63","68, 62, 70, 96, 84, 73, 73, 68, 68, 84, 78, 65",Sports betting
82,top 10 case de pariuri online,ro,,70,,,,,,80,,,2017-03-04,,,,,
83,pariuri online romania legale,ro,,70,,,,,,70,,,2015-09-26,,,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 76, 96, 75, 76, 81, 93, 81, 51, 43, 45, 61",51,
84,gets bet pariuri online,ro,52,70,0.60,,getsbet,2026-06-26 05:04:31,Sitelinks,80,247000,257000,2016-09-16,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"0, 1, 6, 0, 0, 1, 1, 3, 7, 3, 4, 3, 2, 152, 135, 57, 54, 70, 63, 69, 51, 49, 59, 48",53,Sports betting
85,case de pariuri online internationale,ro,,70,,,,,,500,,,2016-10-03,,,,,
86,pariuri online liga 1,ro,,70,,,,,,90,,,2020-09-15,,,,,
87,site de pariuri online,ro,,70,,0.9,,,,80,,,2015-09-02,"Informational,Commercial,Non-branded,Non-local",Romanian,"0, 0, 0, 0, 3, 5, 3, 2, 3, 5, 5, 5, 3, 50, 59, 51, 57, 84, 82, 107, 99, 87, 93, 102",95,Sports betting
88,top 5 case de pariuri online,ro,,70,1.20,,,,,80,,,2017-01-27,,,,,
89,site pariuri online,ro,,70,8.00,1.26,,,,150,,,2015-09-01,"Informational,Commercial,Non-branded,Non-local",Romanian,"21, 27, 33, 18, 15, 22, 37, 33, 26, 20, 19, 21, 10, 57, 61, 55, 56, 66, 84, 69, 103, 74, 80, 112",90,Sports betting
90,pariuri sportive online fotbal,ro,82,70,,,superbet oferta,2026-02-12 13:27:09,,80,,,2016-05-28,,,,,
91,lista case pariuri online,ro,,70,3.50,0.96,,,,80,,,2015-09-08,"Informational,Commercial,Non-branded,Non-local",Romanian,"11, 15, 16, 3, 11, 7, 14, 13, 27, 33, 20, 18, 12, 42, 46, 39, 43, 74, 105, 123, 71, 87, 110, 103",101,Sports betting
92,betano casino pariuri online,ro,,70,,,,,,100,,,2025-03-10,,,"0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 116, 146, 127, 197, 29, 2, 22, 82, 82, 128, 55, 85, 38, 2",36,
93,case de pariuri online in romania,ro,,70,3.50,,,,,70,,,2016-10-10,,,"0, 0, 0, 0, 1, 3, 1, 2, 0, 4, 3, 2, 2, 48, 50, 44, 45, 45, 108, 108, 94, 95, 99, 95",97,
94,pariuri box online,ro,,70,,,,,,80,,,2016-03-19,,,"0, 2, 6, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 64, 72, 72, 76, 74, 78, 95, 74, 87, 86, 102",92,
95,case de pariuri online top,ro,,70,4.00,,,,,70,,,2015-11-20,,,"28, 32, 13, 23, 39, 30, 10, 10, 19, 4, 10, 4, 0, 48, 59, 56, 63, 80, 122, 117, 70, 96, 86, 66",84,
96,bonusuri pariuri sportive online,ro,,70,,,,,,80,,,2017-01-28,,,"1, 0, 1, 0, 1, 0, 0, 1, 0, 3, 10, 8, 0, 66, 70, 58, 65, 95, 86, 92, 77, 69, 82, 80",78,
97,pariuri sportive online unibet,ro,,70,,,,,,80,,,2015-11-23,,,"19, 35, 30, 29, 31, 30, 31, 31, 32, 42, 32, 32, 30, 72, 70, 76, 63, 62, 65, 78, 66, 96, 99, 37",78,
98,strategii pariuri online,ro,,60,,,,,,70,,,2016-01-03,,,"28, 30, 30, 31, 31, 30, 31, 31, 28, 33, 30, 35, 35, 62, 67, 85, 72, 73, 84, 59, 62, 69, 43, 10",36,
99,pariuri online casa pariurilor,ro,,60,,,,,,80,,,2015-10-22,"Informational,Commercial,Branded,Non-local",Romanian,,,Sports betting
100,oferte agentii pariuri online,ro,,60,,,,,,70,,,2018-06-04,,,"28, 28, 31, 30, 31, 30, 31, 33, 30, 32, 32, 34, 32, 61, 66, 84, 72, 70, 84, 63, 40, 38, 43, 52",45,
101,lista agentii pariuri online,ro,,60,,,,,,70,,,2016-02-05,,,"30, 28, 30, 30, 32, 31, 31, 33, 28, 34, 32, 34, 33, 74, 70, 81, 74, 74, 82, 60, 40, 38, 36, 41",40,
102,pariuri online fara depunere,ro,,60,,,,,,80,,,2016-02-18,,,"30, 28, 33, 33, 34, 7, 3, 2, 3, 7, 12, 44, 19, 58, 54, 61, 62, 61, 70, 83, 58, 67, 82, 81",78,
103,case de pariuri online acreditate,ro,,60,,,,,,70,,,2016-07-24,,,,,
104,case de pariuri online legale în românia,ro,,60,,,,,,60,,,2020-01-11,,,"1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 55, 49, 51, 60, 45, 91, 119, 39, 55, 61, 52",57,
