#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
18,get bet pariuri sportive,ro,61,2500,0.80,1.37,gets bet pariuri sportive,2026-07-07 08:46:33,Sitelinks,2500,16000,16000,2015-09-16,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"801, 1282, 1265, 1538, 1891, 1615, 1661, 1647, 1670, 1289, 1054, 1037, 1098, 1413, 1649, 2379, 3358, 4274, 3481, 3227, 3114, 2727, 2340, 2156","2227, 2464, 2266, 4125, 3595, 3501, 3653, 3358, 3216, 2800, 2392, 2195",Sports betting
19,getbet,ro,49,2300,0.45,1.05,getsbet,2026-06-22 06:19:05,Sitelinks,3500,243000,253000,2015-09-01,"Informational,Navigational,Commercial,Branded,Non-local",,"1887, 2298, 1915, 2201, 2386, 2342, 2158, 2312, 2676, 2750, 2055, 1573, 1917, 2269, 2316, 2345, 2381, 2336, 2153, 2307, 2671, 2745, 2051, 1571","1913, 2265, 2312, 2341, 2377, 2333, 2150, 2304, 2668, 2741, 2049, 1569",Sports betting; Sports
20,bet,ro,75,2200,4.00,0.81,indicele bet grafic,2026-06-27 06:48:58,Video preview,3870000,1200,1200,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local",English,"1733, 2061, 2317, 2172, 1997, 2163, 2014, 2585, 2591, 2486, 2074, 1647, 1732, 2061, 2317, 2171, 1997, 2163, 2014, 2585, 2591, 2485, 2074, 1647","1732, 2061, 2317, 2171, 1997, 2163, 2014, 2585, 2591, 2485, 2074, 1647",Sports betting; Sports
21,getsbet casino,ro,63,2000,0.30,,getsbet,2026-06-29 14:37:44,,2500,247000,257000,2020-03-03,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",English,"1279, 1250, 1330, 1142, 1570, 2473, 10935, 2219, 9021, 2518, 7266, 1542, 1482, 1580, 1373, 982, 994, 1446, 3302, 2722, 2712, 2758, 2704, 1998","1942, 1945, 1996, 1750, 1977, 2254, 3089, 2231, 2869, 2225, 2907, 2025",Gambling
22,gets bet pariuri,ro,56,2000,1.00,,gets bet pariuri sportive,2026-06-18 04:37:06,Sitelinks,2000,16000,16000,2015-10-01,"Navigational,Transactional,Branded,Non-local",Romanian,"664, 853, 1011, 1257, 1288, 1301, 1503, 1260, 1494, 1025, 967, 778, 947, 970, 836, 1231, 1708, 2273, 2861, 3517, 3478, 2757, 2452, 2477","2733, 2936, 2991, 3837, 4147, 4228, 4053, 3906, 3441, 2866, 2580, 2584",Sports betting; Sports
23,getsbet fotbal,ro,60,1800,0.70,,get bets,2026-06-25 23:59:35,Video preview,1800,13000,13000,2021-12-15,"Navigational,Branded,Non-local",Romanian,"173, 265, 215, 269, 331, 594, 604, 719, 897, 745, 592, 1027, 1307, 327, 1558, 2444, 557, 2944, 2996, 2956, 2416, 1688, 1685, 1953","1876, 1913, 2368, 2865, 2535, 3193, 3010, 3768, 3218, 2972, 2557, 2450",Sports betting; Soccer
24,get s bet,ro,50,1800,0.80,1.01,getsbet,2026-06-30 23:49:18,Sitelinks,1900,247000,257000,2015-09-01,"Informational,Navigational,Commercial,Branded,Non-local",,"1408, 2074, 1812, 2119, 2322, 2120, 2301, 2345, 2370, 2037, 1924, 987, 1254, 1920, 1659, 1967, 2171, 1970, 2152, 2197, 2224, 1891, 1779, 843","1111, 1778, 1518, 1827, 2032, 1832, 2015, 2061, 2088, 1756, 1645, 710",Lottery; Sports betting
25,get's bet pariuri sportive,ro,56,1800,0.80,,gets bet pariuri sportive,2026-06-22 02:23:50,Sitelinks,1800,16000,16000,2015-10-02,"Navigational,Transactional,Branded,Non-local",Romanian,"554, 836, 857, 1089, 1220, 996, 1021, 1006, 1000, 860, 752, 681, 703, 840, 984, 1441, 2005, 2596, 3193, 2648, 2449, 2210, 1909, 2121","1975, 1956, 1942, 2048, 2001, 2017, 3213, 2664, 2464, 2224, 1921, 2135",Sports betting; Sports
26,gets bet login,ro,23,1800,1.10,,getsbet,2026-06-20 01:41:57,Sitelinks,1900,242000,253000,2019-09-30,"Navigational,Transactional,Branded,Non-local",English,"2046, 2127, 2114, 2518, 2489, 3092, 3081, 3036, 3054, 2513, 2475, 2348, 2083, 2081, 1583, 1690, 2010, 2110, 1679, 1402, 1357, 1502, 1351, 1187","1110, 1059, 923, 1108, 1230, 1433, 1297, 1439, 1286, 1413, 1264, 1098",Sports betting
27,get,ro,32,1700,1.10,0.62,getsbet,2026-07-06 12:34:53,"Knowledge card,People also ask,Image pack,Video preview",361000,247000,257000,2015-09-02,"Informational,Non-branded,Non-local",English,"1643, 1676, 1641, 1627, 1627, 1658, 1690, 1734, 1742, 1646, 1615, 1608, 1647, 1679, 1644, 1629, 1628, 1660, 1692, 1735, 1742, 1647, 1616, 1608","1647, 1679, 1644, 1629, 1629, 1660, 1692, 1735, 1743, 1647, 1616, 1608",Encyclopedias
28,get bet casino,ro,48,1700,0.20,,getsbet,2026-06-29 09:18:42,Sitelinks,2100,247000,257000,2019-04-26,"Navigational,Commercial,Transactional,Branded,Non-local",English,"1432, 1197, 1216, 1524, 1537, 2734, 2368, 2003, 2610, 2653, 2256, 2048, 2199, 2205, 2140, 1764, 1466, 1401, 1336, 1302, 1344, 1341, 1285, 1267","1247, 1218, 1184, 1277, 1273, 1421, 1318, 1289, 1315, 1318, 1273, 1253",Gambling
29,get bet oferta fotbal azi,ro,61,1600,0.60,,get bets,2026-07-05 18:03:51,"Sitelinks,Video preview",1600,16000,16000,2018-09-15,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"1384, 1645, 1401, 1637, 1717, 1683, 2118, 2081, 2097, 1669, 1643, 1358, 1404, 1643, 3053, 3182, 1131, 1270, 1353, 1248, 1222, 1054, 989, 868","957, 970, 969, 951, 768, 747, 768, 729, 699, 579, 520, 434",Sports betting; Soccer
30,gets bet verificare bilet,ro,55,1400,1.00,1.16,gets bet pariuri sportive,2026-06-28 03:59:56,"Video preview,Bottom ads,Paid sitelinks",1500,16000,16000,2015-09-07,"Informational,Transactional,Branded,Non-local",Romanian,"1230, 1528, 1859, 1852, 1541, 1564, 1552, 1529, 1581, 1241, 1284, 1223, 1051, 1200, 1165, 1550, 1492, 2045, 1632, 1582, 1641, 1393, 1303, 1111","1436, 1368, 1611, 1847, 1743, 1694, 1633, 1583, 1642, 1394, 1304, 1111",Sports betting
31,getsbet pariuri sportive,ro,53,1400,0.90,,gets bet pariuri sportive,2026-06-20 22:07:52,Sitelinks,1500,15000,15000,2021-11-04,"Navigational,Transactional,Branded,Non-local",Romanian,"328, 273, 221, 400, 256, 276, 909, 749, 1059, 1066, 1051, 742, 1042, 1050, 1048, 1613, 1290, 1667, 1808, 1616, 1738, 1716, 1707, 1613","1820, 1786, 1780, 2024, 1822, 2023, 2182, 1991, 2112, 2091, 2081, 1988",Sports betting; Sports
32,gets bet online,ro,34,1400,0.40,,getsbet,2026-06-10 09:07:56,Sitelinks,1600,241000,252000,2017-02-10,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",English,"1048, 623, 781, 1177, 1463, 1754, 1485, 1394, 2054, 1700, 1763, 1451, 1831, 2271, 2242, 1219, 1279, 1271, 1054, 990, 1141, 1038, 963, 883","819, 824, 736, 845, 983, 1020, 1214, 1139, 1112, 1016, 942, 864",Sports betting
33,pariuri online,ro,77,1400,8.00,1.33,pariuri sportive,2026-06-21 11:36:33,,2500,12000,14000,2015-09-01,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"1095, 1289, 1289, 1491, 1582, 1544, 1404, 1550, 1512, 1351, 1264, 1196, 1083, 1276, 1277, 1478, 1569, 1532, 1394, 1538, 1501, 1342, 1257, 1189","1077, 1269, 1271, 1471, 1561, 1525, 1388, 1532, 1496, 1337, 1252, 1185",Sports betting; Sports
34,aplicatia gets bet,ro,58,1300,1.00,,getsbet,2026-07-04 02:46:15,Sitelinks,1300,247000,257000,2020-01-13,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"279, 331, 874, 981, 966, 691, 1471, 792, 3964, 3915, 851, 3880, 3301, 1833, 464, 1552, 452, 411, 407, 589, 1260, 864, 565, 860","658, 505, 402, 461, 654, 397, 540, 363, 639, 540, 257, 551",Sports betting; Add-ons
35,get bet verificare bilet,ro,54,1300,1.00,1.23,gets bet pariuri sportive,2026-06-18 21:40:08,Sitelinks,1300,15000,15000,2015-09-07,"Informational,Navigational,Branded,Non-local",Romanian,"1105, 1458, 1757, 1733, 1466, 1447, 1453, 1401, 1459, 1156, 1136, 1063, 957, 1181, 1189, 1462, 1298, 1727, 1384, 1329, 1287, 1128, 1035, 942","989, 1510, 1718, 1716, 1612, 1549, 1418, 1361, 1318, 1156, 1060, 965",Sports betting
36,gest bet,ro,26,1100,0.45,1.02,cod bonus gets bet,2026-07-07 16:26:34,,1200,60,60,2015-09-11,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"777, 965, 1124, 1139, 1331, 1364, 1375, 1340, 1335, 1135, 1093, 864, 890, 1074, 1072, 1097, 1099, 1322, 1380, 1418, 1159, 1095, 906, 855","930, 990, 1029, 1067, 1060, 1074, 1077, 1064, 1012, 887, 742, 688",Sports betting
37,scanare bilet gets bet,ro,48,900,1.10,,gets bet pariuri sportive,2026-06-24 14:15:43,Video preview,900,16000,16000,2020-01-16,"Informational,Navigational,Branded,Non-local",Romanian,"583, 859, 235, 284, 268, 389, 574, 557, 709, 580, 704, 840, 713, 1028, 1296, 1011, 674, 1040, 1026, 909, 898, 732, 725, 564","541, 565, 535, 433, 414, 519, 525, 506, 472, 363, 356, 231",Sports betting
38,ges bet,ro,57,800,0.20,0.99,getsbet,2026-07-02 00:41:22,"Sitelinks,Video preview",900,247000,257000,2015-11-29,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"519, 633, 695, 1079, 1043, 1212, 1037, 872, 1207, 1045, 1032, 808, 820, 871, 698, 916, 881, 941, 898, 783, 826, 739, 705, 626","663, 695, 701, 802, 710, 756, 721, 615, 656, 576, 543, 469",Sports betting
39,get bet pariuri,ro,61,800,0.80,,gets bet pariuri sportive,2026-06-27 01:45:36,"Sitelinks,Video preview",800,16000,16000,2015-11-28,"Informational,Navigational,Commercial,Transactional,Branded,Local",Romanian,"403, 486, 559, 700, 708, 686, 857, 741, 865, 572, 577, 459, 561, 546, 476, 763, 1041, 1334, 1195, 1015, 939, 792, 676, 683","1217, 1271, 1092, 1054, 1140, 1187, 1227, 1042, 964, 812, 694, 701",Sports betting; Sports
40,get's bet casino,ro,58,800,0.20,,getsbet,2026-06-20 10:50:49,Sitelinks,800,242000,253000,2021-03-31,"Informational,Navigational,Commercial,Branded,Non-local",English,"930, 791, 861, 1057, 1084, 557, 311, 293, 285, 371, 326, 250, 1368, 1341, 1270, 1036, 827, 896, 474, 459, 434, 539, 525, 488","1584, 1488, 1348, 1122, 979, 1049, 621, 598, 577, 684, 671, 635",Sports betting
41,oferta get bet,ro,67,700,1.10,,get bets,2026-06-24 14:30:36,,700,13000,13000,2017-01-14,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"546, 523, 502, 465, 461, 519, 572, 509, 558, 578, 482, 346, 406, 489, 465, 537, 621, 758, 1033, 1040, 979, 825, 816, 952","1177, 878, 849, 912, 863, 900, 933, 914, 864, 832, 825, 962",Sports betting; Sports
42,betmen .ro,ro,58,700,1.20,,betmen,2026-06-20 19:56:02,Sitelinks,800,16000,17000,2023-08-17,"Navigational,Transactional,Branded,Non-local",,"1516, 1369, 1556, 1660, 1749, 1774, 1414, 1423, 1196, 1157, 1153, 772, 803, 777, 773, 943, 772, 945, 883, 733, 672, 392, 163, 549",,Sports betting
43,gets bet verificare bilet live,ro,61,700,0.80,,gets bet fotbal,2026-06-28 19:50:12,"Sitelinks,Video preview",700,5400,5500,2017-01-18,"Informational,Transactional,Non-branded,Non-local",Romanian,"188, 285, 297, 356, 349, 292, 234, 287, 242, 351, 152, 45, 127, 287, 614, 909, 856, 948, 939, 1003, 929, 963, 832, 871","996, 1103, 1228, 1255, 1094, 1130, 1083, 1147, 1072, 1106, 975, 1015",Sports betting
44,sbtc,ro,26,600,,,sbtc,2026-07-07 09:56:18,"Knowledge card,Video preview",4100,800,800,2017-12-12,"Informational,Commercial,Branded,Non-local",,"8, 8, 441, 357, 370, 195, 243, 241, 306, 362, 197, 366, 453, 559, 835, 834, 923, 985, 456, 456, 456, 456, 456, 456","456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456, 456",Foreign exchange; Financial markets news; Technical reference
45,get's bet pariuri,ro,57,600,1.00,,gs bet,2026-07-05 12:28:31,Sitelinks,600,15000,15000,2016-02-01,"Navigational,Non-branded,Non-local",Romanian,"161, 214, 253, 292, 293, 295, 391, 315, 362, 252, 269, 235, 332, 332, 231, 345, 487, 682, 798, 918, 841, 703, 813, 794","808, 814, 796, 816, 844, 876, 877, 871, 853, 813, 823, 803",Sports betting
46,gets bet oferta,ro,67,600,0.80,1.33,get bets,2026-06-30 19:35:41,Sitelinks,600,13000,13000,2015-09-01,"Informational,Commercial,Branded,Non-local",Romanian,"457, 462, 473, 623, 583, 613, 652, 614, 650, 607, 642, 598, 478, 630, 609, 647, 460, 674, 584, 558, 561, 506, 483, 463","651, 570, 623, 659, 608, 607, 589, 562, 566, 511, 487, 467",Sports betting; Sports
47,pariuri sportive get bet,ro,49,600,1.10,,gets bet pariuri sportive,2026-06-20 00:01:55,Sitelinks,700,15000,15000,2015-11-02,"Navigational,Transactional,Branded,Non-local",Romanian,"211, 358, 330, 327, 341, 503, 498, 483, 487, 485, 495, 393, 360, 546, 523, 649, 695, 825, 760, 713, 731, 692, 690, 652","675, 814, 795, 809, 799, 896, 835, 789, 806, 767, 766, 728",Sports betting; Sports
48,getsbet pariuri,ro,57,600,1.00,,gets bet pariuri sportive,2026-06-20 22:06:12,Sitelinks,600,15000,15000,2017-03-05,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",Romanian,"11, 22, 59, 90, 174, 270, 495, 743, 604, 412, 414, 326, 217, 336, 596, 495, 717, 335, 1667, 573, 504, 591, 532, 402","310, 474, 755, 450, 533, 276, 1110, 201, 226, 462, 460, 458",Sports betting; Sports
49,get bet online,ro,25,500,0.25,,getsbet,2026-06-10 23:47:42,Sitelinks,500,241000,252000,2020-01-10,"Commercial,Transactional,Non-branded,Non-local",English,"331, 214, 284, 384, 473, 605, 543, 578, 878, 694, 716, 535, 716, 839, 210, 459, 437, 446, 519, 437, 466, 400, 457, 378","336, 319, 294, 290, 327, 655, 509, 430, 461, 396, 453, 375",Sports betting
50,go bets,ro,20,500,0.90,1.15,getsbet,2026-06-28 15:29:15,"Sitelinks,Video preview",900,247000,257000,2016-05-16,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",English,"595, 580, 598, 708, 578, 612, 604, 439, 456, 452, 476, 293, 584, 692, 565, 289, 456, 545, 494, 488, 449, 484, 506, 414","491, 484, 482, 469, 462, 483, 475, 470, 430, 466, 488, 396",Sports betting
51,gets bet bonus fara depunere,ro,55,500,1.00,,gets bet bonus fara depunere,2026-06-05 00:49:33,,600,1300,1300,2020-11-06,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"554, 619, 551, 448, 469, 447, 567, 545, 618, 630, 659, 598, 636, 453, 509, 540, 416, 432, 464, 443, 454, 420, 423, 432","434, 440, 426, 431, 457, 446, 478, 457, 468, 434, 437, 446",Gambling
52,pariuri sportive gets bet,ro,49,500,1.10,,gs bet,2026-07-03 12:35:18,"Sitelinks,Bottom ads,Paid sitelinks",500,15000,15000,2016-02-27,"Navigational,Transactional,Branded,Non-local",Romanian,"218, 358, 287, 293, 275, 401, 434, 415, 398, 397, 387, 289, 286, 399, 404, 522, 579, 584, 589, 562, 567, 524, 526, 503","504, 556, 541, 540, 534, 553, 560, 533, 538, 495, 497, 474",Sports betting
53,gesbet,ro,33,400,0.60,1.12,getsbet,2026-06-05 10:27:43,Sitelinks,600,241000,251000,2015-10-11,"Non-branded,Non-local",,"302, 526, 354, 389, 377, 343, 281, 453, 378, 369, 353, 301, 342, 594, 399, 438, 424, 386, 316, 508, 423, 412, 395, 336","381, 662, 444, 488, 471, 428, 350, 563, 469, 456, 436, 371",/Other
54,get's bet fotbal,ro,61,400,0.60,,get bets,2026-06-24 05:24:24,,450,13000,13000,2018-07-10,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"214, 296, 285, 277, 324, 343, 483, 409, 355, 293, 265, 277, 235, 342, 405, 496, 480, 529, 546, 463, 464, 423, 407, 399","387, 491, 509, 550, 533, 546, 562, 478, 479, 438, 423, 415",Sports betting; Sports
55,getsbet.ro pariuri sportive,ro,35,400,1.50,,gets bet fotbal,2026-05-30 02:14:12,Sitelinks,400,14000,14000,2021-02-02,"Navigational,Transactional,Branded,Non-local",Romanian,"249, 312, 379, 385, 318, 386, 258, 306, 313, 307, 317, 201, 261, 174, 161, 306, 360, 248, 265, 1007, 394, 1005, 457, 436","476, 482, 469, 496, 507, 503, 478, 573, 525, 518, 517, 496",Sports betting; Sports
56,fotbal gets bet,ro,61,400,0.60,,get bets,2026-07-06 17:58:59,Sitelinks,400,14000,14000,2020-04-02,"Non-branded,Non-local",English,"299, 302, 308, 366, 300, 371, 369, 361, 247, 449, 562, 525, 544, 366, 349, 444, 496, 307, 321, 356, 371, 390, 370, 352","367, 356, 363, 366, 331, 307, 323, 358, 372, 392, 371, 353",Sports betting; Soccer
57,ghetbet,ro,39,400,0.50,,getsbet,2026-07-07 00:56:49,"Sitelinks,Video preview",400,247000,257000,2016-06-19,"Navigational,Branded,Non-local",,"333, 353, 352, 358, 385, 458, 440, 361, 360, 419, 461, 378, 294, 324, 332, 365, 358, 518, 443, 416, 407, 412, 409, 382","376, 386, 377, 386, 419, 485, 425, 400, 390, 396, 392, 365",Sports betting
58,get bets pariuri sportive,ro,25,400,0.90,,gets bet fotbal,2026-05-30 03:20:44,Sitelinks,400,14000,14000,2017-04-11,"Informational,Navigational,Commercial,Transactional,Branded,Local",Romanian,"176, 245, 249, 310, 378, 298, 308, 293, 279, 232, 190, 185, 199, 251, 304, 458, 633, 754, 292, 321, 239, 905, 267, 273","277, 315, 362, 494, 621, 654, 115, 244, 213, 308, 287, 293",Sports betting; Sports
59,gets bets fotbal,ro,48,400,0.80,,gets bets,2026-06-16 12:46:28,"Sitelinks,Video preview",450,16000,16000,2020-02-25,"Informational,Non-branded,Non-local",English,"241, 310, 334, 317, 375, 388, 512, 508, 492, 334, 328, 332, 237, 341, 418, 507, 509, 485, 510, 545, 472, 331, 319, 398","356, 481, 524, 553, 540, 522, 556, 548, 489, 411, 431, 424",Sports betting; Soccer
60,ges t bet,ro,68,400,0.50,,getsbet,2026-07-06 08:23:06,,400,247000,257000,2016-05-27,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"432, 442, 363, 427, 435, 651, 923, 810, 790, 548, 433, 346, 292, 649, 633, 351, 339, 430, 526, 351, 286, 159, 243, 207","176, 281, 258, 248, 263, 345, 430, 432, 385, 258, 193, 132",Sports betting; Sports
