#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (07-2024 - 06-2026),SV Forecasting trend (07-2026 - 07-2027),Category
39,maxbet apk,ro,61,100,3.50,,maxbet,2026-06-06 23:01:04,,1000,7700,7900,2016-11-04,"Informational,Transactional,Branded,Non-local",,"52, 72, 70, 68, 89, 54, 43, 102, 128, 128, 89, 50, 80, 85, 245, 105, 125, 144, 108, 99, 99, 91, 78, 67","60, 56, 135, 113, 105, 97, 112, 115, 94, 101, 77, 66",Sports betting; Add-ons
40,maxbet. ro,ro,60,100,2.50,,maxbet casino,2026-07-03 11:33:17,Sitelinks,100,7800,12000,2017-08-23,"Navigational,Transactional,Branded,Non-local",,"68, 95, 52, 127, 81, 75, 83, 107, 102, 63, 63, 31, 53, 86, 158, 149, 114, 164, 142, 98, 94, 95, 60, 6",,Sports betting
41,maxbet download,ro,68,100,1.60,,maxbet,2026-06-23 07:49:19,,900,7600,7700,2019-04-16,"Informational,Transactional,Branded,Non-local",English,"102, 95, 110, 121, 123, 113, 136, 127, 132, 128, 129, 116, 102, 95, 110, 121, 123, 113, 136, 127, 132, 128, 129, 116","102, 95, 110, 121, 123, 113, 136, 127, 132, 128, 129, 116",Sports betting; Add-ons
42,macbet,ro,48,100,1.80,,maxbet ro,2026-06-09 06:41:36,Video preview,2300,500,600,2015-10-18,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"98, 113, 96, 89, 98, 118, 122, 89, 104, 94, 111, 105, 112, 103, 122, 126, 113, 129, 128, 119, 120, 115, 126, 116","115, 113, 114, 127, 123, 126, 129, 120, 121, 115, 127, 116",Sports betting
43,cod promotional maxbet,ro,55,90,1.00,,maxbet romania,2026-07-04 02:36:44,Video preview,90,150,150,2016-11-14,"Informational,Commercial,Transactional,Branded,Non-local",Romanian,"20, 12, 19, 29, 29, 42, 30, 23, 29, 36, 21, 18, 55, 57, 61, 82, 122, 174, 121, 85, 82, 78, 54, 60",,Sports betting
44,maxbet.eo,ro,67,90,1.70,,maxbet.ro,2026-06-18 15:34:03,Sitelinks,100,11000,15000,2019-06-16,"Navigational,Transactional,Branded,Non-local",,"133, 98, 187, 123, 92, 108, 77, 52, 75, 61, 62, 67, 92, 103, 94, 102, 85, 128, 93, 99, 112, 72, 52, 79",,Sports betting
45,maxbet.ri,ro,56,90,1.70,,maxbet,2026-07-05 16:12:12,,100,176000,176000,2017-03-18,"Navigational,Commercial,Transactional,Branded,Non-local",,"53, 82, 90, 99, 67, 64, 58, 49, 70, 49, 56, 45, 60, 78, 296, 196, 64, 64, 55, 60, 72, 42, 43, 8",,Sports betting
46,maxbet constanta,ro,1,90,1.00,,maxbet timisoara,2026-06-14 21:56:11,Local pack,90,70,70,2015-12-07,"Informational,Commercial,Branded,Local",,"57, 75, 78, 57, 45, 38, 36, 27, 41, 41, 73, 47, 63, 99, 64, 75, 86, 108, 115, 74, 57, 75, 146, 95",,Sports betting; Business
47,.maxbet,ro,65,90,2.50,,maxbet,2026-06-07 03:58:41,Sitelinks,450,169000,175000,2019-01-21,"Informational,Commercial,Branded,Non-local",,"62, 94, 122, 112, 173, 188, 211, 197, 143, 94, 196, 79, 65, 46, 39, 156, 108, 119, 92, 96, 117, 82, 63, 65",,Sports betting
48,maxbet casino download,ro,62,90,1.20,,maxbet,2026-07-03 03:17:07,,100,7400,7600,2019-12-02,"Informational,Transactional,Branded,Non-local",English,"4, 8, 7, 22, 5, 6, 7, 3, 2, 9, 9, 0, 23, 23, 65, 89, 98, 107, 120, 108, 114, 106, 113, 93",,Gambling
49,maxvet,ro,59,80,0.80,,maxbet,2026-06-07 15:55:25,"Sitelinks,Video preview",1300,169000,177000,2015-12-08,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"72, 66, 71, 78, 80, 79, 79, 75, 80, 74, 76, 71, 72, 66, 71, 78, 80, 79, 79, 75, 80, 74, 76, 71","72, 66, 71, 78, 80, 79, 79, 75, 80, 74, 76, 71",Sports betting
50,mazbet,ro,62,80,2.00,,maxbet,2026-06-15 10:31:41,Sitelinks,500,169000,173000,2017-02-11,"Informational,Navigational,Commercial,Transactional,Branded,Non-local",,"47, 39, 38, 46, 55, 57, 37, 32, 40, 69, 52, 22, 58, 74, 84, 82, 85, 92, 107, 85, 86, 84, 46, 51",,Sports betting; Sports
51,maxbet baneasa,ro,12,80,0.60,,maxbet baneasa,2026-06-02 05:40:45,,80,10,10,2015-12-10,"Informational,Branded,Local",,"55, 81, 82, 69, 79, 74, 105, 87, 68, 64, 67, 73, 71, 101, 71, 76, 83, 80, 82, 71, 59, 56, 54, 51",,Sports betting; Business
52,maxbet cont,ro,41,70,1.40,,maxbet,2026-06-02 08:37:53,,80,169000,174000,2018-12-01,"Informational,Transactional,Branded,Non-local",Romanian,"0, 0, 7, 13, 7, 3, 1, 2, 4, 2, 4, 2, 37, 35, 34, 72, 81, 178, 161, 97, 30, 57, 60, 42",,Sports betting
53,maxbet bucuresti,ro,38,70,0.90,0.58,maxbet timisoara,2026-06-06 06:48:27,Local pack,70,70,70,2015-09-07,"Informational,Branded,Local",Romanian,"53, 23, 25, 36, 42, 38, 35, 26, 28, 25, 22, 16, 35, 42, 34, 70, 78, 103, 139, 97, 73, 63, 61, 50",,Sports betting
54,max bet contact,ro,43,60,,,maxbet contact,2026-07-01 01:43:51,,60,250,250,2015-10-29,"Informational,Branded,Local",English,"12, 13, 9, 17, 10, 2, 23, 34, 14, 10, 21, 26, 67, 84, 69, 42, 46, 49, 59, 38, 62, 65, 37, 45",,Sports betting; Business
55,maxbet timisoara,ro,10,60,0.80,,maxbet timisoara,2026-06-09 13:54:04,Local pack,60,70,70,2016-02-12,"Informational,Branded,Local",Romanian,"33, 20, 38, 39, 46, 63, 52, 34, 28, 31, 17, 37, 49, 52, 53, 60, 82, 57, 42, 67, 54, 49, 44, 44",,Sports betting
56,max bet demo,ro,61,50,0.60,,maxbet,2026-06-26 07:51:23,,70,181000,181000,2020-04-14,"Informational,Branded,Non-local",English,"8, 4, 5, 9, 26, 15, 9, 9, 4, 8, 8, 3, 31, 38, 71, 69, 75, 70, 77, 61, 73, 35, 18, 29",,Gambling
57,promotii pacanele,ro,73,50,4.50,,casino bonus fara depunere,2026-07-06 16:55:59,,50,1100,1100,2021-12-17,"Informational,Commercial,Transactional,Non-branded,Non-local",Romanian,"19, 39, 28, 26, 60, 38, 35, 41, 37, 64, 18, 24, 89, 93, 56, 64, 31, 33, 49, 29, 28, 28, 20, 25",,Lottery
58,maxbet logo,ro,63,50,0.60,,maxbet logo,2026-06-30 10:42:58,,350,20,30,2016-01-05,"Informational,Branded,Non-local",English,"44, 37, 58, 30, 70, 53, 53, 27, 60, 61, 51, 29, 45, 70, 60, 74, 54, 44, 34, 60, 69, 39, 38, 34",,Sports betting
