#,Keyword,Country,Difficulty,Volume,CPC,CPS,Parent Keyword,Last Update,SERP Features,Global volume,Traffic potential,Global traffic potential,First seen,Intents,Languages,SV trend (06-2024 - 05-2026),SV Forecasting trend (06-2026 - 06-2027),Category
11,casino nou online romania,ro,,150,2.50,,,,,150,,,2021-12-15,,,"27, 55, 47, 92, 81, 92, 93, 123, 115, 80, 107, 120, 77, 444, 472, 220, 49, 52, 37, 54, 44, 44, 42, 114",68,
12,toate casino online romania,ro,,150,1.10,,,,,150,,,2021-02-22,,,"74, 93, 75, 110, 113, 169, 173, 262, 167, 32, 34, 117, 214, 234, 283, 236, 140, 116, 134, 121, 105, 87, 79, 81","82, 78, 78, 72, 54, 63, 68, 65, 49, 37, 30",
13,casino online romania 2024,ro,,150,2.00,,,,,150,,,2024-01-20,,,"145, 183, 160, 252, 232, 165, 243, 197, 89, 84, 127, 117, 123, 412, 459, 204, 49, 129, 58, 62, 39, 50, 56, 34",48,
14,lista casino online romania,ro,68,150,3.00,,lista cazinouri online romania,2026-06-08 12:15:41,,150,5600,6000,2020-04-02,"Informational,Commercial,Non-branded,Local",Romanian,,,Gambling
15,casino online romania noi,ro,,150,1.30,,,,,200,,,2021-12-13,,,"51, 71, 70, 117, 109, 106, 108, 90, 72, 109, 137, 141, 98, 286, 259, 152, 184, 114, 157, 150, 148, 152, 153, 153","148, 163, 159, 155, 154, 150, 154, 149, 147, 152, 152, 153",
16,casino online romania bonus,ro,82,150,,,cazinouri noi,2026-05-06 07:40:07,,200,,,2017-03-20,,,,,
17,casino online romania lista,ro,,100,,,,,,100,,,2021-01-19,,,"1, 4, 0, 1, 0, 6, 8, 18, 10, 29, 43, 7, 9, 67, 57, 70, 56, 56, 111, 186, 175, 122, 119, 133",126,
18,las vegas casino online romania,ro,59,100,1.20,,lasvegas,2026-06-16 09:50:57,"Sitelinks,Video preview",200,25000,29000,2021-04-07,"Informational,Commercial,Transactional,Non-branded,Non-local",English,"51, 67, 60, 77, 83, 32, 57, 77, 22, 8, 40, 114, 83, 90, 71, 26, 66, 146, 128, 81, 75, 72, 116, 238",143,Lottery
19,top 10 casino online romania,ro,,100,10.00,,,,,100,,,2020-11-18,,,,,
20,casino online romania top,ro,,90,,,,,,100,,,2025-01-10,,,,,
21,casino online romania fara depunere,ro,,90,,,,,,100,,,2023-06-05,,,"0, 0, 0, 0, 0, 30, 18, 12, 0, 31, 54, 107, 63, 69, 60, 42, 56, 105, 147, 133, 121, 101, 140, 72",105,
22,romania online casino,ro,84,90,15.00,,cazinouri online,2026-04-20 11:50:18,,300,,,2020-02-29,,,"11, 14, 21, 22, 19, 24, 11, 16, 26, 47, 27, 24, 31, 67, 60, 54, 62, 78, 64, 126, 134, 136, 123, 109",124,
23,casino online romania 2026,ro,,80,,,,,,100,,,2026-01-08,,,,,
24,jocuri online casino romania,ro,,80,,,,,,100,,,2019-09-26,,,"5, 5, 24, 18, 10, 9, 11, 60, 64, 42, 18, 19, 28, 80, 97, 73, 46, 75, 62, 81, 84, 75, 74, 108",87,
25,best online casino romania,ro,77,70,13.00,,cazinouri noi,2026-05-08 12:26:08,,100,,,2020-01-27,,,"16, 22, 23, 13, 15, 12, 16, 22, 41, 33, 27, 18, 23, 62, 57, 61, 66, 51, 57, 47, 82, 96, 100, 102",100,
26,million casino online romania,ro,,70,3.00,,,,,150,,,2023-07-03,,,"38, 49, 32, 5, 31, 42, 34, 36, 15, 16, 63, 63, 68, 71, 118, 68, 35, 21, 44, 66, 30, 93, 72, 97",88,
27,casino online nou in romania,ro,,50,,,,,,50,,,2024-10-06,,,"0, 0, 0, 0, 1, 7, 3, 17, 10, 22, 4, 10, 2, 35, 73, 36, 63, 59, 56, 80, 44, 58, 53, 37",51,
28,cel mai bun casino online romania,ro,,50,,,,,,200,,,2017-08-15,,,"12, 31, 35, 27, 13, 24, 12, 26, 22, 23, 20, 6, 11, 132, 40, 18, 15, 19, 33, 49, 76, 62, 80, 105",83,
29,casino noi online romania,ro,,50,,,,,,60,,,2024-07-26,,,"0, 4, 11, 0, 0, 0, 31, 43, 30, 62, 64, 83, 41, 67, 47, 43, 44, 28, 29, 60, 53, 43, 44, 47",47,
30,top online casino romania,ro,,50,11.00,,,,,100,,,2019-12-09,,,"35, 38, 39, 40, 41, 40, 44, 44, 44, 46, 44, 48, 45, 49, 49, 50, 51, 50, 54, 54, 54, 56, 54, 58","56, 59, 59, 60, 62, 60, 64, 64, 64, 66, 64, 69, 66",
